ratio e_15 p_15 M M_0 r_star spin Omega_K I J/M^2 
0.69359 2.68400 1.24342 2.23978 2.60993 11.60385 10724.2 13403.6 2.47200 0.60130 
0.69368 2.69200 1.25040 2.23978 2.60993 11.59556 10734.9 13417.0 2.46948 0.60128 
0.69377 2.70000 1.25740 2.23977 2.60993 11.58730 10745.6 13430.4 2.46696 0.60127 
0.69386 2.70800 1.26441 2.23976 2.60991 11.57908 10756.2 13443.7 2.46443 0.60126 
0.69396 2.71600 1.27144 2.23974 2.60988 11.57089 10766.8 13456.9 2.46191 0.60125 
0.69405 2.72400 1.27847 2.23971 2.60984 11.56274 10777.4 13470.1 2.45938 0.60123 
0.69414 2.73200 1.28552 2.23967 2.60979 11.55462 10787.9 13483.3 2.45685 0.60122 
0.69423 2.74000 1.29258 2.23963 2.60973 11.54654 10798.4 13496.4 2.45432 0.60121 
0.69432 2.74800 1.29965 2.23958 2.60966 11.53848 10808.8 13509.4 2.45178 0.60119 
0.69441 2.75600 1.30673 2.23952 2.60958 11.53046 10819.2 13522.4 2.44925 0.60118 
0.69450 2.76400 1.31382 2.23946 2.60949 11.52248 10829.5 13535.3 2.44671 0.60116 
0.69459 2.77200 1.32093 2.23939 2.60939 11.51453 10839.8 13548.2 2.44418 0.60115 
0.69468 2.78000 1.32804 2.23931 2.60928 11.50662 10850.1 13561.1 2.44164 0.60113 
0.69477 2.78800 1.33517 2.23923 2.60916 11.49874 10860.3 13573.8 2.43911 0.60112 
0.69486 2.79600 1.34231 2.23914 2.60903 11.49089 10870.5 13586.6 2.43657 0.60111 
0.69494 2.80400 1.34946 2.23905 2.60889 11.48307 10880.6 13599.3 2.43403 0.60109 
0.69503 2.81200 1.35662 2.23894 2.60874 11.47529 10890.7 13611.9 2.43149 0.60108 
0.69512 2.82000 1.36380 2.23884 2.60858 11.46754 10900.7 13624.5 2.42896 0.60106 
0.69520 2.82800 1.37098 2.23872 2.60841 11.45982 10910.8 13637.0 2.42642 0.60104 
0.69529 2.83600 1.37818 2.23860 2.60824 11.45214 10920.8 13649.5 2.42388 0.60103 
0.69537 2.84400 1.38538 2.23848 2.60805 11.44449 10930.7 13661.9 2.42134 0.60101 
0.69546 2.85200 1.39260 2.23835 2.60786 11.43686 10940.6 13674.3 2.41881 0.60100 
0.69554 2.86000 1.39983 2.23821 2.60765 11.42927 10950.5 13686.6 2.41627 0.60098 
0.69563 2.86800 1.40707 2.23807 2.60744 11.42171 10960.3 13698.9 2.41373 0.60097 
0.69571 2.87600 1.41432 2.23792 2.60722 11.41418 10970.1 13711.2 2.41120 0.60095 
0.69580 2.88400 1.42158 2.23777 2.60700 11.40669 10979.8 13723.4 2.40866 0.60093 
0.69588 2.89200 1.42885 2.23761 2.60676 11.39922 10989.5 13735.5 2.40613 0.60092 
0.69596 2.90000 1.43613 2.23745 2.60652 11.39178 10999.2 13747.6 2.40360 0.60090 
0.69604 2.90800 1.44343 2.23726 2.60625 11.38431 11008.9 13759.8 2.40105 0.60089 
0.69613 2.91600 1.45073 2.23709 2.60599 11.37694 11018.5 13771.8 2.39852 0.60088 
0.69621 2.92400 1.45805 2.23692 2.60572 11.36959 11028.0 13783.8 2.39600 0.60086 
0.69629 2.93200 1.46537 2.23673 2.60545 11.36228 11037.5 13795.7 2.39347 0.60084 
0.69635 2.94000 1.47271 2.23657 2.60520 11.35516 11047.3 13807.3 2.39100 0.60084 
0.69643 2.94800 1.48005 2.23638 2.60491 11.34790 11056.8 13819.1 2.38848 0.60082 
0.69651 2.95600 1.48741 2.23618 2.60461 11.34067 11066.2 13830.9 2.38596 0.60081 
0.69659 2.96400 1.49478 2.23598 2.60431 11.33348 11075.5 13842.7 2.38344 0.60079 
0.69667 2.97200 1.50215 2.23577 2.60401 11.32631 11084.9 13854.4 2.38092 0.60077 
0.69675 2.98000 1.50954 2.23556 2.60369 11.31917 11094.2 13866.0 2.37841 0.60075 
0.69683 2.98800 1.51694 2.23535 2.60337 11.31206 11103.5 13877.6 2.37589 0.60073 
0.69690 2.99600 1.52435 2.23513 2.60304 11.30498 11112.7 13889.2 2.37338 0.60072 
0.69698 3.00400 1.53177 2.23491 2.60271 11.29793 11121.9 13900.7 2.37088 0.60070 
0.69696 3.01200 1.53920 2.23477 2.60247 11.29167 11132.4 13911.1 2.36862 0.60076 
0.69704 3.02000 1.54664 2.23454 2.60212 11.28467 11141.5 13922.5 2.36611 0.60074 
0.69711 3.02800 1.55409 2.23431 2.60176 11.27769 11150.6 13933.9 2.36361 0.60072 
0.69719 3.03600 1.56154 2.23407 2.60140 11.27075 11159.7 13945.2 2.36111 0.60070 
0.69727 3.04400 1.56901 2.23382 2.60104 11.26384 11168.7 13956.5 2.35861 0.60068 
0.69746 3.05200 1.57649 2.23347 2.60054 11.25604 11176.1 13969.1 2.35581 0.60056 
0.69754 3.06000 1.58398 2.23322 2.60016 11.24918 11185.1 13980.4 2.35331 0.60054 
0.69761 3.06800 1.59148 2.23296 2.59978 11.24235 11194.0 13991.5 2.35082 0.60052 
0.69768 3.07600 1.59899 2.23271 2.59940 11.23562 11203.0 14002.6 2.34836 0.60051 
0.69775 3.08400 1.60651 2.23245 2.59900 11.22884 11211.9 14013.7 2.34588 0.60049 
0.69783 3.09200 1.61404 2.23219 2.59860 11.22210 11220.7 14024.7 2.34340 0.60047 
0.69761 3.10000 1.62158 2.23218 2.59848 11.21753 11233.2 14032.6 2.34163 0.60069 
0.69769 3.10800 1.62913 2.23191 2.59807 11.21084 11242.0 14043.5 2.33915 0.60067 
0.69776 3.11600 1.63668 2.23163 2.59765 11.20416 11250.7 14054.5 2.33668 0.60065 
0.69806 3.12400 1.64425 2.23114 2.59700 11.19576 11256.4 14067.9 2.33363 0.60043 
0.69814 3.13200 1.65183 2.23086 2.59657 11.18915 11265.0 14078.8 2.33117 0.60041 
0.69821 3.14000 1.65942 2.23057 2.59614 11.18256 11273.7 14089.6 2.32871 0.60039 
0.69833 3.14800 1.66701 2.23023 2.59564 11.17560 11281.6 14101.0 2.32612 0.60033 
0.69840 3.15600 1.67462 2.22994 2.59520 11.16906 11290.2 14111.7 2.32367 0.60031 
0.69847 3.16400 1.68223 2.22965 2.59475 11.16255 11298.7 14122.4 2.32121 0.60029 
0.69854 3.17200 1.68986 2.22935 2.59430 11.15607 11307.2 14133.0 2.31877 0.60026 
0.69861 3.18000 1.69749 2.22905 2.59385 11.14961 11315.7 14143.6 2.31633 0.60024 
0.69868 3.18800 1.70514 2.22875 2.59339 11.14318 11324.2 14154.2 2.31388 0.60022 
0.69875 3.19600 1.71279 2.22844 2.59292 11.13677 11332.6 14164.7 2.31145 0.60020 
0.69882 3.20400 1.72045 2.22876 2.59336 11.13176 11340.1 14173.4 2.31000 0.60005 
0.69891 3.21200 1.72812 2.22844 2.59287 11.12529 11348.3 14184.0 2.30755 0.60002 
0.69898 3.22000 1.73580 2.22814 2.59241 11.11897 11356.6 14194.4 2.30513 0.60000 
0.69905 3.22800 1.74349 2.22782 2.59193 11.11265 11364.9 14204.8 2.30272 0.59997 
0.69911 3.23600 1.75119 2.22751 2.59145 11.10638 11373.1 14215.2 2.30031 0.59995 
0.69918 3.24400 1.75890 2.22719 2.59097 11.10012 11381.3 14225.5 2.29791 0.59993 
0.69925 3.25200 1.76662 2.22687 2.59048 11.09391 11389.6 14235.7 2.29552 0.59991 
0.69932 3.26000 1.77434 2.22655 2.58998 11.08766 11397.6 14246.0 2.29310 0.59988 
0.69939 3.26800 1.78208 2.22622 2.58949 11.08148 11405.8 14256.2 2.29071 0.59986 
0.69945 3.27600 1.78982 2.22590 2.58899 11.07536 11414.0 14266.3 2.28834 0.59984 
0.69951 3.28400 1.79758 2.22557 2.58849 11.06922 11422.0 14276.4 2.28595 0.59981 
0.69958 3.29200 1.80534 2.22524 2.58798 11.06311 11430.1 14286.5 2.28357 0.59979 
0.69964 3.30000 1.81311 2.22490 2.58746 11.05702 11438.1 14296.5 2.28120 0.59977 
0.69971 3.30800 1.82089 2.22456 2.58695 11.05096 11446.1 14306.5 2.27882 0.59974 
0.69977 3.31600 1.82868 2.22422 2.58643 11.04491 11454.1 14316.5 2.27645 0.59972 
0.69984 3.32400 1.83647 2.22388 2.58590 11.03890 11462.0 14326.4 2.27409 0.59970 
0.69990 3.33200 1.84428 2.22353 2.58537 11.03290 11469.9 14336.3 2.27173 0.59967 
0.69997 3.34000 1.85209 2.22319 2.58484 11.02693 11477.8 14346.2 2.26937 0.59965 
0.70003 3.34800 1.85992 2.22014 2.58049 11.01486 11490.1 14364.6 2.26251 0.60012 
0.70009 3.35600 1.86775 2.21980 2.57996 11.00894 11497.9 14374.4 2.26016 0.60009 
0.70016 3.36400 1.87559 2.21945 2.57943 11.00304 11505.7 14384.2 2.25782 0.60007 
0.70022 3.37200 1.88344 2.21910 2.57889 10.99716 11513.5 14393.9 2.25548 0.60004 
0.70028 3.38000 1.89130 2.21875 2.57835 10.99131 11521.3 14403.6 2.25315 0.60002 
0.70034 3.38800 1.89916 2.21840 2.57781 10.98548 11529.1 14413.3 2.25083 0.59999 
0.70041 3.39600 1.90704 2.21805 2.57728 10.97968 11536.7 14422.9 2.24852 0.59996 
0.70047 3.40400 1.91492 2.21769 2.57673 10.97389 11544.4 14432.5 2.24621 0.59994 
0.70053 3.41200 1.92281 2.21734 2.57618 10.96812 11552.1 14442.1 2.24389 0.59991 
0.70059 3.42000 1.93071 2.21689 2.57551 10.96225 11559.8 14451.7 2.24136 0.59987 
0.70065 3.42800 1.93862 2.21653 2.57496 10.95652 11567.4 14461.2 2.23905 0.59985 
0.70071 3.43600 1.94653 2.21770 2.57654 10.95455 11571.8 14465.2 2.23942 0.59954 
0.70078 3.44400 1.95446 2.21732 2.57595 10.94884 11579.4 14474.6 2.23709 0.59952 
0.70085 3.45200 1.96239 2.21691 2.57533 10.94301 11586.7 14484.3 2.23472 0.59948 
0.70090 3.46000 1.97033 2.21654 2.57475 10.93748 11594.4 14493.5 2.23244 0.59947 
0.70095 3.46800 1.97828 2.21615 2.57415 10.93182 11601.9 14502.8 2.23012 0.59944 
0.70101 3.47600 1.98624 2.21563 2.57336 10.92598 11609.4 14512.4 2.22765 0.59944 
0.70107 3.48400 1.99421 2.21523 2.57275 10.92037 11616.8 14521.7 2.22533 0.59942 
0.70113 3.49200 2.00218 2.21483 2.57213 10.91476 11624.2 14531.0 2.22301 0.59939 
0.70119 3.50000 2.01016 2.21442 2.57151 10.90918 11631.6 14540.3 2.22069 0.59937 
0.70125 3.50800 2.01815 2.21401 2.57088 10.90362 11639.0 14549.5 2.21838 0.59935 
0.70131 3.51600 2.02615 2.21360 2.57025 10.89808 11646.3 14558.7 2.21607 0.59932 
0.70136 3.52400 2.03415 2.21319 2.56962 10.89256 11653.6 14567.8 2.21377 0.59930 
0.70142 3.53200 2.04216 2.21278 2.56898 10.88705 11660.9 14577.0 2.21147 0.59927 
0.70148 3.54000 2.05018 2.21236 2.56835 10.88156 11668.2 14586.1 2.20917 0.59925 
0.70153 3.54800 2.05821 2.21143 2.56693 10.87517 11675.8 14596.3 2.20611 0.59932 
0.70159 3.55600 2.06625 2.21055 2.56578 10.86779 11685.7 14608.9 2.20278 0.59939 
0.70164 3.56400 2.07429 2.21017 2.56519 10.86242 11692.9 14617.9 2.20056 0.59936 
0.70170 3.57200 2.08235 2.20979 2.56460 10.85707 11700.0 14626.8 2.19834 0.59933 
0.70175 3.58000 2.09041 2.20941 2.56401 10.85174 11707.1 14635.7 2.19613 0.59930 
0.70181 3.58800 2.09847 2.20902 2.56342 10.84643 11714.2 14644.6 2.19393 0.59927 
0.70186 3.59600 2.10655 2.20865 2.56284 10.84117 11721.4 14653.4 2.19174 0.59924 
0.70191 3.60400 2.11463 2.20826 2.56224 10.83590 11728.4 14662.2 2.18955 0.59921 
0.70197 3.61200 2.12272 2.20788 2.56165 10.83066 11735.5 14670.9 2.18736 0.59918 
0.70192 3.62000 2.13082 2.20841 2.56221 10.82890 11741.0 14673.8 2.18694 0.59906 
0.70197 3.62800 2.13893 2.20798 2.56155 10.82365 11748.0 14682.5 2.18470 0.59904 
0.70038 3.63600 2.14704 2.20895 2.56239 10.83009 11777.5 14672.5 2.18606 0.60038 
0.70208 3.64400 2.15516 2.20711 2.56022 10.81317 11762.0 14699.9 2.18021 0.59899 
0.70213 3.65200 2.16329 2.20695 2.55996 10.80831 11768.8 14708.3 2.17835 0.59891 
0.70224 3.66000 2.17143 2.20648 2.55927 10.80275 11775.0 14717.6 2.17603 0.59884 
0.70207 3.66800 2.17957 2.20625 2.55882 10.79915 11784.9 14723.7 2.17432 0.59900 
0.70236 3.67600 2.18772 2.20563 2.55796 10.79235 11788.5 14734.9 2.17161 0.59877 
0.70073 3.68400 2.19588 2.20645 2.55854 10.79888 11818.4 14724.5 2.17282 0.60018 
0.70248 3.69200 2.20405 2.20495 2.55695 10.78192 11802.6 14752.7 2.16737 0.59869 
0.70253 3.70000 2.21222 2.20455 2.55634 10.77688 11809.4 14761.2 2.16525 0.59866 
0.70265 3.70800 2.22040 2.20367 2.55497 10.77114 11814.5 14770.1 2.16246 0.59863 
0.70271 3.71600 2.22859 2.20323 2.55429 10.76606 11821.3 14778.6 2.16026 0.59860 
0.70276 3.72400 2.23678 2.20279 2.55360 10.76098 11827.9 14787.0 2.15806 0.59857 
0.70281 3.73200 2.24498 2.20235 2.55292 10.75598 11834.7 14795.4 2.15588 0.59855 
0.70279 3.74000 2.25319 2.20259 2.55330 10.75192 11842.7 14803.1 2.15474 0.59850 
0.70118 3.74800 2.26141 2.20364 2.55426 10.75866 11872.4 14792.5 2.15622 0.59984 
0.70124 3.75600 2.26963 2.20324 2.55365 10.75370 11878.9 14800.8 2.15413 0.59980 
0.70294 3.76400 2.27786 2.20128 2.55124 10.73729 11862.2 14827.3 2.14827 0.59840 
0.70135 3.77200 2.28610 2.20232 2.55219 10.74400 11891.5 14816.7 2.14974 0.59972 
0.70305 3.78000 2.29435 2.20047 2.54998 10.72749 11875.1 14843.8 2.14411 0.59833 
0.70310 3.78800 2.30260 2.20006 2.54936 10.72264 11881.7 14851.9 2.14202 0.59830 
0.70315 3.79600 2.31086 2.19966 2.54873 10.71780 11888.2 14860.1 2.13995 0.59827 
0.70321 3.80400 2.31912 2.19904 2.54777 10.71271 11894.5 14868.4 2.13757 0.59826 
0.70326 3.81200 2.32740 2.19863 2.54713 10.70790 11901.0 14876.4 2.13550 0.59823 
0.70331 3.82000 2.33568 2.19805 2.54624 10.70289 11907.5 14884.7 2.13318 0.59822 
0.70335 3.82800 2.34396 2.19763 2.54559 10.69811 11913.9 14892.7 2.13111 0.59819 
0.70340 3.83600 2.35226 2.19721 2.54493 10.69334 11920.3 14900.7 2.12904 0.59816 
0.70344 3.84400 2.36056 2.18608 2.52850 10.66850 11938.9 14935.4 2.11072 0.60000 
0.70348 3.85200 2.36887 2.18560 2.52776 10.66369 11945.4 14943.4 2.10855 0.59997 
0.70353 3.86000 2.37718 2.19584 2.54281 10.67908 11939.7 14924.6 2.12270 0.59809 
0.70262 3.86800 2.38550 2.19625 2.54306 10.68105 11959.3 14921.5 2.12270 0.59885 
0.70363 3.87600 2.39383 2.19489 2.54134 10.66954 11952.3 14940.5 2.11844 0.59804 
0.70367 3.88400 2.40216 2.19446 2.54068 10.66487 11958.6 14948.4 2.11639 0.59801 
0.70373 3.89200 2.41050 2.19395 2.53988 10.66003 11964.7 14956.4 2.11421 0.59798 
0.70378 3.90000 2.41885 2.19352 2.53922 10.65540 11971.0 14964.2 2.11217 0.59795 
0.70384 3.90800 2.42721 2.19281 2.53812 10.65029 11977.1 14972.6 2.10970 0.59794 
0.70388 3.91600 2.43557 2.19235 2.53742 10.64566 11983.4 14980.3 2.10764 0.59792 
0.70395 3.92400 2.44394 2.19184 2.53664 10.64083 11989.2 14988.4 2.10550 0.59788 
0.70402 3.93200 2.45231 2.19122 2.53568 10.63585 11995.1 14996.6 2.10318 0.59786 
0.70407 3.94000 2.46069 2.19074 2.53493 10.63120 12001.3 15004.4 2.10107 0.59783 
0.70412 3.94800 2.46908 2.19034 2.53432 10.62663 12007.2 15012.1 2.09909 0.59778 
0.70254 3.95600 2.47748 2.19134 2.53521 10.63345 12036.1 15000.9 2.10056 0.59909 
0.70410 3.96400 2.48588 2.18965 2.53321 10.61847 12021.0 15026.0 2.09541 0.59779 
0.70429 3.97200 2.49428 2.18887 2.53206 10.61265 12025.1 15035.6 2.09280 0.59767 
0.70436 3.98000 2.50270 2.18838 2.53130 10.60798 12030.9 15043.4 2.09070 0.59763 
0.70423 3.98800 2.51112 2.18803 2.53069 10.60458 12039.3 15049.1 2.08898 0.59774 
0.70428 3.99600 2.51955 2.18754 2.52993 10.60004 12045.4 15056.7 2.08690 0.59772 
