ratio e_15 p_15 M M_0 r_star spin Omega_K I J/M^2 
0.97583 2.68400 1.24342 1.98654 2.33399 10.11014 3145.0 15652.3 1.80769 0.16392 
0.97584 2.69200 1.25040 1.98680 2.33438 10.10419 3148.0 15666.6 1.80654 0.16393 
0.97585 2.70000 1.25740 1.98699 2.33467 10.09816 3151.1 15681.1 1.80527 0.16395 
0.97586 2.70800 1.26441 1.98723 2.33504 10.09225 3154.1 15695.3 1.80411 0.16396 
0.97586 2.71600 1.27144 1.98746 2.33539 10.08637 3157.1 15709.5 1.80295 0.16397 
0.97587 2.72400 1.27847 1.98768 2.33573 10.08050 3160.1 15723.7 1.80178 0.16398 
0.97588 2.73200 1.28552 1.98790 2.33606 10.07466 3163.1 15737.8 1.80060 0.16400 
0.97589 2.74000 1.29258 1.98811 2.33637 10.06883 3166.1 15751.8 1.79942 0.16401 
0.97590 2.74800 1.29965 1.98831 2.33668 10.06303 3169.1 15765.8 1.79823 0.16402 
0.97591 2.75600 1.30673 1.98851 2.33697 10.05724 3172.0 15779.8 1.79704 0.16403 
0.97591 2.76400 1.31382 1.98870 2.33726 10.05148 3175.0 15793.6 1.79584 0.16404 
0.97592 2.77200 1.32093 1.98888 2.33753 10.04574 3177.9 15807.5 1.79464 0.16406 
0.97593 2.78000 1.32804 1.98905 2.33779 10.04001 3180.8 15821.2 1.79343 0.16407 
0.97594 2.78800 1.33517 1.98922 2.33805 10.03431 3183.8 15835.0 1.79222 0.16408 
0.97595 2.79600 1.34231 1.98938 2.33829 10.02862 3186.7 15848.6 1.79100 0.16409 
0.97595 2.80400 1.34946 1.98953 2.33852 10.02296 3189.5 15862.3 1.78978 0.16410 
0.97596 2.81200 1.35662 1.98965 2.33870 10.01726 3192.4 15875.9 1.78851 0.16412 
0.97597 2.82000 1.36380 1.98979 2.33891 10.01163 3195.3 15889.4 1.78728 0.16413 
0.97598 2.82800 1.37098 1.98992 2.33911 10.00603 3198.2 15902.9 1.78604 0.16414 
0.97599 2.83600 1.37818 1.99005 2.33930 10.00044 3200.9 15916.3 1.78480 0.16415 
0.97599 2.84400 1.38538 1.99017 2.33948 9.99487 3203.8 15929.7 1.78356 0.16416 
0.97600 2.85200 1.39260 1.99028 2.33965 9.98932 3206.6 15943.0 1.78231 0.16417 
0.97601 2.86000 1.39983 1.99039 2.33981 9.98379 3209.4 15956.3 1.78106 0.16418 
0.97601 2.86800 1.40707 1.99049 2.33997 9.97828 3212.3 15969.5 1.77981 0.16419 
0.97602 2.87600 1.41432 1.99059 2.34011 9.97279 3215.1 15982.7 1.77855 0.16420 
0.97603 2.88400 1.42158 1.99068 2.34025 9.96732 3217.9 15995.8 1.77729 0.16421 
0.97604 2.89200 1.42885 1.99077 2.34037 9.96187 3220.7 16008.9 1.77602 0.16422 
0.97604 2.90000 1.43613 1.99085 2.34049 9.95643 3223.4 16021.9 1.77475 0.16424 
0.97605 2.90800 1.44343 1.99092 2.34060 9.95102 3226.2 16034.9 1.77348 0.16425 
0.97606 2.91600 1.45073 1.99099 2.34070 9.94562 3228.9 16047.8 1.77220 0.16426 
0.97607 2.92400 1.45805 1.99105 2.34079 9.94024 3231.6 16060.7 1.77093 0.16427 
0.97607 2.93200 1.46537 1.99111 2.34087 9.93488 3234.4 16073.5 1.76964 0.16428 
0.97608 2.94000 1.47271 1.99116 2.34095 9.92954 3237.1 16086.3 1.76836 0.16429 
0.97609 2.94800 1.48005 1.99120 2.34101 9.92422 3239.8 16099.1 1.76707 0.16430 
0.97609 2.95600 1.48741 1.99124 2.34107 9.91891 3242.5 16111.8 1.76578 0.16431 
0.97610 2.96400 1.49478 1.99128 2.34112 9.91363 3245.2 16124.4 1.76449 0.16432 
0.97611 2.97200 1.50215 1.99131 2.34116 9.90836 3247.8 16137.0 1.76320 0.16433 
0.97612 2.98000 1.50954 1.99134 2.34120 9.90311 3250.5 16149.6 1.76190 0.16434 
0.97612 2.98800 1.51694 1.99136 2.34122 9.89788 3253.2 16162.1 1.76060 0.16434 
0.97613 2.99600 1.52435 1.99137 2.34124 9.89266 3255.8 16174.6 1.75930 0.16436 
0.97614 3.00400 1.53177 1.99138 2.34125 9.88746 3258.5 16187.0 1.75800 0.16437 
0.97614 3.01200 1.53920 1.99139 2.34126 9.88228 3261.1 16199.4 1.75669 0.16437 
0.97615 3.02000 1.54664 1.99139 2.34125 9.87712 3263.7 16211.7 1.75538 0.16438 
0.97616 3.02800 1.55409 1.99139 2.34124 9.87198 3266.3 16224.0 1.75407 0.16439 
0.97617 3.03600 1.56154 1.99138 2.34122 9.86684 3268.7 16236.3 1.75276 0.16439 
0.97617 3.04400 1.56901 1.99137 2.34120 9.86174 3271.5 16248.5 1.75145 0.16441 
0.97618 3.05200 1.57649 1.99135 2.34117 9.85665 3274.1 16260.7 1.75013 0.16442 
0.97618 3.06000 1.58398 1.99133 2.34113 9.85157 3276.7 16272.8 1.74882 0.16443 
0.97619 3.06800 1.59148 1.99130 2.34108 9.84651 3279.3 16284.9 1.74750 0.16444 
0.97620 3.07600 1.59899 1.99127 2.34103 9.84147 3281.8 16296.9 1.74618 0.16445 
0.97620 3.08400 1.60651 1.99124 2.34097 9.83645 3284.4 16308.9 1.74486 0.16446 
0.97621 3.09200 1.61404 1.99120 2.34090 9.83144 3286.9 16320.9 1.74353 0.16446 
0.97622 3.10000 1.62158 1.99116 2.34083 9.82645 3289.4 16332.8 1.74221 0.16447 
0.97622 3.10800 1.62913 1.99111 2.34075 9.82147 3291.9 16344.7 1.74088 0.16448 
0.97623 3.11600 1.63668 1.99106 2.34067 9.81651 3294.5 16356.5 1.73955 0.16449 
0.97623 3.12400 1.64425 1.99101 2.34057 9.81157 3297.0 16368.3 1.73823 0.16450 
0.97624 3.13200 1.65183 1.99095 2.34048 9.80665 3299.5 16380.0 1.73690 0.16451 
0.97625 3.14000 1.65942 1.99088 2.34037 9.80174 3302.0 16391.7 1.73557 0.16452 
0.97625 3.14800 1.66701 1.99082 2.34026 9.79685 3304.4 16403.4 1.73423 0.16452 
0.97626 3.15600 1.67462 1.99075 2.34015 9.79197 3306.9 16415.0 1.73290 0.16453 
0.97627 3.16400 1.68223 1.99067 2.34002 9.78711 3309.3 16426.6 1.73157 0.16454 
0.97627 3.17200 1.68986 1.99059 2.33989 9.78227 3311.8 16438.2 1.73023 0.16455 
0.97628 3.18000 1.69749 1.99051 2.33976 9.77744 3314.2 16449.7 1.72890 0.16456 
0.97628 3.18800 1.70514 1.99043 2.33962 9.77263 3316.7 16461.2 1.72756 0.16456 
0.97629 3.19600 1.71279 1.99034 2.33948 9.76783 3319.1 16472.6 1.72623 0.16457 
0.97630 3.20400 1.72045 1.99025 2.33932 9.76305 3321.5 16484.0 1.72489 0.16458 
0.97630 3.21200 1.72812 1.99015 2.33917 9.75829 3323.9 16495.3 1.72355 0.16459 
0.97631 3.22000 1.73580 1.99005 2.33901 9.75354 3326.3 16506.7 1.72221 0.16459 
0.97631 3.22800 1.74349 1.98995 2.33884 9.74881 3328.7 16517.9 1.72087 0.16460 
0.97632 3.23600 1.75119 1.98984 2.33867 9.74409 3331.1 16529.2 1.71953 0.16461 
0.97633 3.24400 1.75890 1.98973 2.33849 9.73939 3333.5 16540.4 1.71819 0.16462 
0.97633 3.25200 1.76662 1.98962 2.33830 9.73470 3335.9 16551.6 1.71685 0.16462 
0.97634 3.26000 1.77434 1.98951 2.33812 9.73003 3338.2 16562.7 1.71551 0.16463 
0.97634 3.26800 1.78208 1.98939 2.33792 9.72537 3340.6 16573.8 1.71417 0.16464 
0.97635 3.27600 1.78982 1.98926 2.33772 9.72073 3343.0 16584.8 1.71283 0.16464 
0.97635 3.28400 1.79758 1.98914 2.33752 9.71611 3345.3 16595.8 1.71149 0.16465 
0.97636 3.29200 1.80534 1.98904 2.33736 9.71154 3347.6 16606.8 1.71022 0.16466 
0.97636 3.30000 1.81311 1.98891 2.33715 9.70694 3349.9 16617.8 1.70888 0.16467 
0.97637 3.30800 1.82089 1.98878 2.33694 9.70236 3352.3 16628.7 1.70755 0.16467 
0.97638 3.31600 1.82868 1.98864 2.33672 9.69780 3354.6 16639.5 1.70621 0.16468 
0.97638 3.32400 1.83647 1.98850 2.33649 9.69325 3356.9 16650.4 1.70487 0.16469 
0.97639 3.33200 1.84428 1.98836 2.33626 9.68872 3359.2 16661.2 1.70353 0.16469 
0.97639 3.34000 1.85209 1.98822 2.33603 9.68420 3361.5 16671.9 1.70220 0.16470 
0.97640 3.34800 1.85992 1.98807 2.33579 9.67970 3363.7 16682.6 1.70086 0.16471 
0.97640 3.35600 1.86775 1.98792 2.33555 9.67521 3366.0 16693.3 1.69952 0.16471 
0.97641 3.36400 1.87559 1.98777 2.33530 9.67073 3368.3 16704.0 1.69818 0.16472 
0.97641 3.37200 1.88344 1.98760 2.33503 9.66625 3370.6 16714.6 1.69682 0.16473 
0.97642 3.38000 1.89130 1.98744 2.33477 9.66180 3372.8 16725.2 1.69549 0.16474 
0.97642 3.38800 1.89916 1.98728 2.33451 9.65737 3375.1 16735.8 1.69415 0.16474 
0.97643 3.39600 1.90704 1.98712 2.33425 9.65295 3377.3 16746.3 1.69281 0.16475 
0.97643 3.40400 1.91492 1.98695 2.33398 9.64855 3379.5 16756.8 1.69148 0.16475 
0.97644 3.41200 1.92281 1.98678 2.33371 9.64416 3381.8 16767.2 1.69014 0.16476 
0.97644 3.42000 1.93071 1.98661 2.33343 9.63978 3384.0 16777.6 1.68881 0.16477 
0.97645 3.42800 1.93862 1.98644 2.33315 9.63542 3386.2 16788.0 1.68747 0.16477 
0.97645 3.43600 1.94653 1.98626 2.33286 9.63107 3388.4 16798.4 1.68614 0.16478 
0.97646 3.44400 1.95446 1.98609 2.33258 9.62674 3390.6 16808.7 1.68480 0.16478 
0.97646 3.45200 1.96239 1.98591 2.33228 9.62242 3392.8 16819.0 1.68347 0.16479 
0.97647 3.46000 1.97033 1.98572 2.33199 9.61811 3395.0 16829.2 1.68214 0.16480 
0.97648 3.46800 1.97828 1.98554 2.33169 9.61382 3397.1 16839.4 1.68081 0.16480 
0.97648 3.47600 1.98624 1.98533 2.33134 9.60951 3399.2 16849.6 1.67941 0.16480 
0.97649 3.48400 1.99421 1.98514 2.33103 9.60524 3401.4 16859.8 1.67808 0.16481 
0.97649 3.49200 2.00218 1.98494 2.33072 9.60098 3403.5 16869.9 1.67674 0.16481 
0.97650 3.50000 2.01016 1.98475 2.33041 9.59674 3405.7 16880.0 1.67541 0.16482 
0.97650 3.50800 2.01815 1.98455 2.33009 9.59251 3407.8 16890.1 1.67408 0.16482 
0.97651 3.51600 2.02615 1.98435 2.32976 9.58829 3410.0 16900.1 1.67275 0.16483 
0.97651 3.52400 2.03415 1.98415 2.32944 9.58409 3412.1 16910.1 1.67142 0.16483 
0.97651 3.53200 2.04216 1.98395 2.32911 9.57990 3414.2 16920.1 1.67009 0.16484 
0.97652 3.54000 2.05018 1.98374 2.32878 9.57573 3416.3 16930.0 1.66877 0.16484 
0.97652 3.54800 2.05821 1.98357 2.32850 9.57161 3418.6 16939.9 1.66752 0.16486 
0.97653 3.55600 2.06625 1.98336 2.32816 9.56746 3420.7 16949.8 1.66619 0.16486 
0.97653 3.56400 2.07429 1.98315 2.32782 9.56332 3422.8 16959.6 1.66487 0.16487 
0.97654 3.57200 2.08235 1.98294 2.32748 9.55920 3424.8 16969.4 1.66355 0.16487 
0.97654 3.58000 2.09041 1.98272 2.32713 9.55509 3426.9 16979.2 1.66223 0.16488 
0.97655 3.58800 2.09847 1.98251 2.32678 9.55099 3429.0 16988.9 1.66091 0.16488 
0.97655 3.59600 2.10655 1.98229 2.32643 9.54691 3431.1 16998.7 1.65959 0.16489 
0.97656 3.60400 2.11463 1.98207 2.32607 9.54284 3433.1 17008.4 1.65827 0.16489 
0.97656 3.61200 2.12272 1.98185 2.32571 9.53878 3435.2 17018.0 1.65696 0.16489 
0.97656 3.62000 2.13082 1.98163 2.32535 9.53473 3437.2 17027.6 1.65564 0.16490 
0.97657 3.62800 2.13893 1.98140 2.32499 9.53070 3439.3 17037.2 1.65433 0.16490 
0.97657 3.63600 2.14704 1.98117 2.32462 9.52668 3441.3 17046.8 1.65302 0.16491 
0.97658 3.64400 2.15516 1.98095 2.32425 9.52267 3443.3 17056.4 1.65171 0.16491 
0.97658 3.65200 2.16329 1.98072 2.32388 9.51867 3445.3 17065.9 1.65040 0.16492 
0.97659 3.66000 2.17143 1.98048 2.32350 9.51469 3447.4 17075.4 1.64909 0.16492 
0.97659 3.66800 2.17957 1.98025 2.32312 9.51072 3449.4 17084.8 1.64778 0.16492 
0.97660 3.67600 2.18772 1.98002 2.32274 9.50676 3451.4 17094.2 1.64647 0.16493 
0.97660 3.68400 2.19588 1.97978 2.32236 9.50281 3453.4 17103.6 1.64517 0.16493 
0.97660 3.69200 2.20405 1.97954 2.32197 9.49887 3455.4 17113.0 1.64386 0.16494 
0.97661 3.70000 2.21222 1.97930 2.32158 9.49495 3457.3 17122.3 1.64256 0.16494 
0.97661 3.70800 2.22040 1.97906 2.32119 9.49104 3459.3 17131.6 1.64126 0.16494 
0.97662 3.71600 2.22859 1.97882 2.32080 9.48714 3461.3 17140.9 1.63996 0.16495 
0.97662 3.72400 2.23678 1.97858 2.32040 9.48325 3463.3 17150.2 1.63866 0.16495 
0.97663 3.73200 2.24498 1.97833 2.32000 9.47938 3465.2 17159.4 1.63737 0.16496 
0.97663 3.74000 2.25319 1.97808 2.31960 9.47551 3467.2 17168.6 1.63607 0.16496 
0.97663 3.74800 2.26141 1.97783 2.31920 9.47166 3469.1 17177.8 1.63477 0.16496 
0.97664 3.75600 2.26963 1.97758 2.31879 9.46782 3471.1 17186.9 1.63348 0.16497 
0.97664 3.76400 2.27786 1.97733 2.31839 9.46400 3473.0 17196.0 1.63219 0.16497 
0.97665 3.77200 2.28610 1.97708 2.31798 9.46018 3474.9 17205.1 1.63090 0.16497 
0.97665 3.78000 2.29435 1.97683 2.31756 9.45637 3476.8 17214.2 1.62961 0.16498 
0.97666 3.78800 2.30260 1.97657 2.31715 9.45258 3478.8 17223.2 1.62832 0.16498 
0.97666 3.79600 2.31086 1.97631 2.31673 9.44880 3480.7 17232.2 1.62704 0.16498 
0.97666 3.80400 2.31912 1.97606 2.31631 9.44503 3482.6 17241.2 1.62575 0.16499 
0.97667 3.81200 2.32740 1.97580 2.31589 9.44127 3484.5 17250.1 1.62447 0.16499 
0.97667 3.82000 2.33568 1.97554 2.31547 9.43752 3486.4 17259.0 1.62319 0.16499 
0.97668 3.82800 2.34396 1.97527 2.31504 9.43379 3488.3 17267.9 1.62191 0.16499 
0.97668 3.83600 2.35226 1.97501 2.31461 9.43006 3490.2 17276.8 1.62063 0.16500 
0.97668 3.84400 2.36056 1.97475 2.31418 9.42635 3492.0 17285.7 1.61936 0.16500 
0.97669 3.85200 2.36887 1.97448 2.31375 9.42264 3493.9 17294.5 1.61808 0.16500 
0.97669 3.86000 2.37718 1.97421 2.31332 9.41895 3495.8 17303.3 1.61681 0.16501 
0.97670 3.86800 2.38550 1.97395 2.31288 9.41527 3497.6 17312.0 1.61553 0.16501 
0.97670 3.87600 2.39383 1.97368 2.31244 9.41160 3499.5 17320.8 1.61426 0.16501 
0.97670 3.88400 2.40216 1.97340 2.31200 9.40794 3501.3 17329.5 1.61299 0.16501 
0.97671 3.89200 2.41050 1.97315 2.31158 9.40431 3503.2 17338.2 1.61174 0.16502 
0.97671 3.90000 2.41885 1.97287 2.31114 9.40067 3505.0 17346.8 1.61047 0.16502 
0.97671 3.90800 2.42721 1.97260 2.31070 9.39705 3506.8 17355.5 1.60921 0.16502 
0.97671 3.91600 2.43557 1.97211 2.30991 9.39310 3509.1 17364.4 1.60762 0.16505 
0.97672 3.92400 2.44394 1.97183 2.30946 9.38949 3510.9 17373.0 1.60635 0.16505 
0.97672 3.93200 2.45231 1.97155 2.30900 9.38588 3512.8 17381.6 1.60508 0.16505 
0.97672 3.94000 2.46069 1.97127 2.30854 9.38229 3514.6 17390.1 1.60381 0.16505 
0.97673 3.94800 2.46908 1.97098 2.30808 9.37871 3516.4 17398.7 1.60255 0.16506 
0.97673 3.95600 2.47748 1.97070 2.30761 9.37514 3518.2 17407.2 1.60129 0.16506 
0.97674 3.96400 2.48588 1.97066 2.30754 9.37197 3519.5 17415.2 1.60041 0.16504 
0.97674 3.97200 2.49428 1.97038 2.30708 9.36843 3521.3 17423.6 1.59916 0.16504 
0.97675 3.98000 2.50270 1.97010 2.30662 9.36490 3523.1 17432.0 1.59791 0.16504 
0.97675 3.98800 2.51112 1.96981 2.30616 9.36138 3524.9 17440.4 1.59667 0.16504 
0.97676 3.99600 2.51955 1.96953 2.30569 9.35787 3526.7 17448.8 1.59542 0.16504 
