ratio e_15 p_15 M M_0 r_star spin Omega_K I J/M^2 
0.91210 2.68400 1.24342 2.03474 2.38586 10.35330 6058.4 15150.9 1.92699 0.32085 
0.91214 2.69200 1.25040 2.03494 2.38617 10.34689 6064.0 15164.9 1.92558 0.32085 
0.91218 2.70000 1.25740 2.03513 2.38646 10.34052 6069.6 15178.9 1.92417 0.32085 
0.91223 2.70800 1.26441 2.03531 2.38674 10.33416 6075.1 15192.8 1.92275 0.32085 
0.91227 2.71600 1.27144 2.03549 2.38700 10.32783 6080.7 15206.6 1.92133 0.32085 
0.91231 2.72400 1.27847 2.03565 2.38726 10.32152 6086.2 15220.4 1.91990 0.32085 
0.91235 2.73200 1.28552 2.03582 2.38750 10.31524 6091.7 15234.2 1.91847 0.32085 
0.91240 2.74000 1.29258 2.03597 2.38774 10.30897 6097.2 15247.9 1.91703 0.32085 
0.91244 2.74800 1.29965 2.03612 2.38796 10.30273 6102.6 15261.5 1.91559 0.32085 
0.91248 2.75600 1.30673 2.03626 2.38817 10.29652 6108.1 15275.1 1.91415 0.32085 
0.91252 2.76400 1.31382 2.03639 2.38838 10.29033 6113.5 15288.6 1.91270 0.32085 
0.91256 2.77200 1.32093 2.03651 2.38857 10.28415 6118.9 15302.1 1.91124 0.32085 
0.91261 2.78000 1.32804 2.03663 2.38875 10.27799 6124.1 15315.6 1.90978 0.32084 
0.91265 2.78800 1.33517 2.03674 2.38892 10.27187 6129.5 15328.9 1.90832 0.32084 
0.91269 2.79600 1.34231 2.03685 2.38908 10.26576 6134.8 15342.3 1.90685 0.32084 
0.91273 2.80400 1.34946 2.03695 2.38922 10.25968 6140.1 15355.5 1.90538 0.32084 
0.91277 2.81200 1.35662 2.03704 2.38936 10.25362 6145.4 15368.8 1.90391 0.32084 
0.91281 2.82000 1.36380 2.03713 2.38949 10.24759 6150.7 15381.9 1.90243 0.32084 
0.91285 2.82800 1.37098 2.03721 2.38962 10.24157 6156.0 15395.1 1.90095 0.32084 
0.91290 2.83600 1.37818 2.03727 2.38971 10.23553 6160.7 15408.3 1.89943 0.32081 
0.91294 2.84400 1.38538 2.03733 2.38981 10.22955 6165.9 15421.3 1.89795 0.32081 
0.91298 2.85200 1.39260 2.03740 2.38991 10.22361 6171.1 15434.3 1.89646 0.32080 
0.91302 2.86000 1.39983 2.03745 2.38999 10.21768 6176.3 15447.2 1.89496 0.32080 
0.91304 2.86800 1.40707 2.03751 2.39008 10.21183 6182.0 15460.0 1.89350 0.32083 
0.91308 2.87600 1.41432 2.03756 2.39014 10.20595 6187.1 15472.8 1.89200 0.32083 
0.91312 2.88400 1.42158 2.03759 2.39020 10.20009 6192.2 15485.6 1.89049 0.32083 
0.91316 2.89200 1.42885 2.03763 2.39024 10.19424 6197.3 15498.4 1.88899 0.32083 
0.91320 2.90000 1.43613 2.03765 2.39028 10.18842 6202.4 15511.0 1.88748 0.32083 
0.91323 2.90800 1.44343 2.03768 2.39032 10.18265 6207.7 15523.6 1.88599 0.32084 
0.91327 2.91600 1.45073 2.03769 2.39034 10.17686 6212.6 15536.3 1.88447 0.32083 
0.91330 2.92400 1.45805 2.03770 2.39035 10.17110 6217.7 15548.8 1.88296 0.32083 
0.91334 2.93200 1.46537 2.03771 2.39035 10.16537 6222.7 15561.3 1.88144 0.32083 
0.91338 2.94000 1.47271 2.03771 2.39035 10.15965 6227.7 15573.8 1.87992 0.32083 
0.91341 2.94800 1.48005 2.03770 2.39034 10.15396 6232.6 15586.2 1.87840 0.32082 
0.91345 2.95600 1.48741 2.03769 2.39032 10.14828 6237.6 15598.6 1.87688 0.32082 
0.91349 2.96400 1.49478 2.03768 2.39029 10.14263 6242.5 15610.9 1.87536 0.32082 
0.91352 2.97200 1.50215 2.03765 2.39026 10.13699 6247.4 15623.2 1.87384 0.32082 
0.91356 2.98000 1.50954 2.03763 2.39022 10.13138 6252.3 15635.4 1.87231 0.32082 
0.91360 2.98800 1.51694 2.03759 2.39016 10.12575 6256.9 15647.7 1.87077 0.32080 
0.91364 2.99600 1.52435 2.03756 2.39011 10.12019 6261.9 15659.8 1.86924 0.32080 
0.91367 3.00400 1.53177 2.03752 2.39004 10.11463 6266.8 15671.9 1.86771 0.32080 
0.91371 3.01200 1.53920 2.03748 2.38997 10.10910 6271.6 15684.0 1.86618 0.32080 
0.91374 3.02000 1.54664 2.03743 2.38989 10.10358 6276.4 15696.0 1.86465 0.32080 
0.91378 3.02800 1.55409 2.03737 2.38981 10.09809 6281.2 15708.0 1.86311 0.32080 
0.91386 3.03600 1.56154 2.03728 2.38967 10.09243 6284.2 15720.3 1.86149 0.32070 
0.91384 3.04400 1.56901 2.03725 2.38961 10.08715 6290.8 15731.8 1.86004 0.32079 
0.91388 3.05200 1.57649 2.03719 2.38951 10.08172 6295.5 15743.7 1.85850 0.32079 
0.91391 3.06000 1.58398 2.03712 2.38939 10.07630 6300.2 15755.5 1.85696 0.32079 
0.91395 3.06800 1.59148 2.03704 2.38927 10.07090 6305.0 15767.3 1.85542 0.32078 
0.91398 3.07600 1.59899 2.03696 2.38914 10.06552 6309.6 15779.0 1.85388 0.32078 
0.91401 3.08400 1.60651 2.03688 2.38901 10.06015 6314.3 15790.7 1.85234 0.32078 
0.91405 3.09200 1.61404 2.03679 2.38887 10.05481 6319.0 15802.3 1.85080 0.32078 
0.91408 3.10000 1.62158 2.03670 2.38873 10.04949 6323.6 15813.9 1.84926 0.32077 
0.91411 3.10800 1.62913 2.03660 2.38857 10.04418 6328.3 15825.5 1.84771 0.32077 
0.91415 3.11600 1.63668 2.03650 2.38842 10.03889 6332.9 15837.0 1.84617 0.32077 
0.91418 3.12400 1.64425 2.03640 2.38825 10.03362 6337.5 15848.5 1.84463 0.32077 
0.91421 3.13200 1.65183 2.03629 2.38808 10.02837 6342.1 15859.9 1.84308 0.32076 
0.91424 3.14000 1.65942 2.03618 2.38790 10.02314 6346.6 15871.3 1.84154 0.32076 
0.91428 3.14800 1.66701 2.03607 2.38772 10.01792 6351.2 15882.7 1.83999 0.32076 
0.91431 3.15600 1.67462 2.03595 2.38753 10.01273 6355.7 15894.0 1.83845 0.32075 
0.91434 3.16400 1.68223 2.03583 2.38734 10.00755 6360.3 15905.3 1.83691 0.32075 
0.91437 3.17200 1.68986 2.03570 2.38714 10.00239 6364.8 15916.6 1.83536 0.32075 
0.91440 3.18000 1.69749 2.03557 2.38694 9.99724 6369.2 15927.8 1.83382 0.32074 
0.91443 3.18800 1.70514 2.03544 2.38673 9.99212 6373.7 15938.9 1.83227 0.32074 
0.91446 3.19600 1.71279 2.03530 2.38651 9.98701 6378.2 15950.1 1.83073 0.32074 
0.91450 3.20400 1.72045 2.03516 2.38629 9.98192 6382.6 15961.2 1.82918 0.32073 
0.91453 3.21200 1.72812 2.03502 2.38606 9.97685 6387.1 15972.2 1.82764 0.32073 
0.91456 3.22000 1.73580 2.03488 2.38583 9.97179 6391.5 15983.3 1.82609 0.32073 
0.91459 3.22800 1.74349 2.03473 2.38559 9.96676 6395.9 15994.2 1.82455 0.32072 
0.91462 3.23600 1.75119 2.03458 2.38535 9.96174 6400.3 16005.2 1.82300 0.32072 
0.91465 3.24400 1.75890 2.03462 2.38542 9.95710 6404.6 16015.6 1.82178 0.32071 
0.91468 3.25200 1.76662 2.03447 2.38517 9.95212 6409.0 16026.5 1.82024 0.32070 
0.91471 3.26000 1.77434 2.03431 2.38491 9.94715 6413.3 16037.3 1.81870 0.32070 
0.91474 3.26800 1.78208 2.03415 2.38466 9.94221 6417.6 16048.1 1.81716 0.32069 
0.91477 3.27600 1.78982 2.03398 2.38439 9.93727 6422.0 16058.9 1.81563 0.32069 
0.91479 3.28400 1.79758 2.03382 2.38414 9.93239 6426.5 16069.5 1.81411 0.32070 
0.91482 3.29200 1.80534 2.03365 2.38386 9.92749 6430.8 16080.2 1.81257 0.32069 
0.91485 3.30000 1.81311 2.03348 2.38359 9.92261 6435.0 16090.9 1.81104 0.32069 
0.91488 3.30800 1.82089 2.03330 2.38331 9.91775 6439.3 16101.5 1.80950 0.32069 
0.91491 3.31600 1.82868 2.03312 2.38302 9.91290 6443.5 16112.1 1.80797 0.32068 
0.91494 3.32400 1.83647 2.03294 2.38273 9.90807 6447.8 16122.6 1.80644 0.32068 
0.91496 3.33200 1.84428 2.03276 2.38244 9.90325 6452.0 16133.1 1.80491 0.32067 
0.91499 3.34000 1.85209 2.03257 2.38214 9.89845 6456.2 16143.6 1.80338 0.32067 
0.91502 3.34800 1.85992 2.03238 2.38184 9.89367 6460.4 16154.0 1.80185 0.32067 
0.91498 3.35600 1.86775 2.03224 2.38159 9.88917 6467.2 16163.9 1.80044 0.32080 
0.91501 3.36400 1.87559 2.03205 2.38128 9.88442 6471.4 16174.3 1.79892 0.32080 
0.91510 3.37200 1.88344 2.03179 2.38091 9.87942 6472.8 16185.1 1.79727 0.32065 
0.91513 3.38000 1.89130 2.03159 2.38059 9.87470 6477.0 16195.4 1.79574 0.32065 
0.91516 3.38800 1.89916 2.03139 2.38027 9.87001 6481.2 16205.7 1.79422 0.32065 
0.91519 3.39600 1.90704 2.03119 2.37994 9.86532 6485.3 16215.9 1.79270 0.32064 
0.91521 3.40400 1.91492 2.03098 2.37961 9.86065 6489.3 16226.1 1.79118 0.32064 
0.91526 3.41200 1.92281 2.03075 2.37925 9.85590 6492.4 16236.5 1.78961 0.32058 
0.91529 3.42000 1.93071 2.03054 2.37892 9.85126 6496.5 16246.6 1.78809 0.32058 
0.91532 3.42800 1.93862 2.03032 2.37857 9.84663 6500.5 16256.7 1.78657 0.32057 
0.91530 3.43600 1.94653 2.03014 2.37827 9.84221 6506.5 16266.4 1.78513 0.32067 
0.91532 3.44400 1.95446 2.02993 2.37792 9.83761 6510.5 16276.4 1.78362 0.32066 
0.91535 3.45200 1.96239 2.02971 2.37757 9.83303 6514.5 16286.4 1.78210 0.32065 
0.91538 3.46000 1.97033 2.02948 2.37721 9.82847 6518.5 16296.4 1.78059 0.32065 
0.91540 3.46800 1.97828 2.02926 2.37685 9.82392 6522.5 16306.3 1.77908 0.32064 
0.91543 3.47600 1.98624 2.02903 2.37649 9.81939 6526.5 16316.3 1.77757 0.32064 
0.91545 3.48400 1.99421 2.02880 2.37612 9.81487 6530.4 16326.1 1.77606 0.32063 
0.91548 3.49200 2.00218 2.02857 2.37575 9.81036 6534.4 16336.0 1.77455 0.32063 
0.91555 3.50000 2.01016 2.02830 2.37534 9.80569 6536.4 16346.2 1.77296 0.32053 
0.91558 3.50800 2.01815 2.02806 2.37496 9.80121 6540.3 16355.9 1.77146 0.32052 
0.91561 3.51600 2.02615 2.02782 2.37458 9.79675 6544.2 16365.7 1.76995 0.32051 
0.91561 3.52400 2.03415 2.02761 2.37424 9.79241 6549.1 16375.2 1.76851 0.32056 
0.91563 3.53200 2.04216 2.02737 2.37385 9.78798 6553.0 16384.9 1.76701 0.32055 
0.91566 3.54000 2.05018 2.02713 2.37346 9.78356 6556.9 16394.6 1.76551 0.32055 
0.91568 3.54800 2.05821 2.02688 2.37307 9.77915 6560.7 16404.2 1.76402 0.32054 
0.91571 3.55600 2.06625 2.02664 2.37268 9.77477 6564.6 16413.8 1.76252 0.32054 
0.91573 3.56400 2.07429 2.02639 2.37228 9.77039 6568.4 16423.4 1.76103 0.32053 
0.91575 3.57200 2.08235 2.02614 2.37188 9.76603 6572.2 16432.9 1.75954 0.32052 
0.91578 3.58000 2.09041 2.02508 2.37026 9.76029 6576.1 16444.3 1.75698 0.32058 
0.91580 3.58800 2.09847 2.02482 2.36984 9.75595 6579.9 16453.8 1.75548 0.32058 
0.91583 3.59600 2.10655 2.02455 2.36942 9.75162 6583.7 16463.2 1.75398 0.32057 
0.91585 3.60400 2.11463 2.02429 2.36900 9.74730 6587.5 16472.7 1.75249 0.32056 
0.91588 3.61200 2.12272 2.02402 2.36857 9.74300 6591.3 16482.1 1.75099 0.32056 
0.91590 3.62000 2.13082 2.02376 2.36814 9.73871 6595.0 16491.5 1.74950 0.32055 
0.91592 3.62800 2.13893 2.02349 2.36771 9.73444 6598.8 16500.8 1.74800 0.32055 
0.91595 3.63600 2.14704 2.02322 2.36728 9.73018 6602.5 16510.1 1.74651 0.32054 
0.91597 3.64400 2.15516 2.02294 2.36684 9.72593 6606.2 16519.4 1.74502 0.32053 
0.91599 3.65200 2.16329 2.02267 2.36640 9.72170 6609.9 16528.7 1.74354 0.32053 
0.91602 3.66000 2.17143 2.02239 2.36596 9.71747 6613.6 16537.9 1.74205 0.32052 
0.91604 3.66800 2.17957 2.02212 2.36552 9.71327 6617.3 16547.1 1.74057 0.32051 
0.91606 3.67600 2.18772 2.02184 2.36507 9.70907 6621.0 16556.3 1.73909 0.32051 
0.91609 3.68400 2.19588 2.02156 2.36462 9.70489 6624.6 16565.4 1.73761 0.32050 
0.91611 3.69200 2.20405 2.02127 2.36417 9.70073 6628.3 16574.6 1.73613 0.32049 
0.91613 3.70000 2.21222 2.02099 2.36372 9.69658 6632.0 16583.6 1.73466 0.32049 
0.91616 3.70800 2.22040 2.02071 2.36326 9.69244 6635.6 16592.7 1.73319 0.32048 
0.91618 3.71600 2.22859 2.02042 2.36280 9.68831 6639.2 16601.7 1.73171 0.32048 
0.91620 3.72400 2.23678 2.02014 2.36234 9.68420 6642.8 16610.7 1.73025 0.32047 
0.91622 3.73200 2.24498 2.01985 2.36188 9.68009 6646.4 16619.7 1.72878 0.32046 
0.91625 3.74000 2.25319 2.01956 2.36141 9.67601 6650.0 16628.7 1.72731 0.32045 
0.91627 3.74800 2.26141 2.01927 2.36095 9.67193 6653.6 16637.6 1.72585 0.32045 
0.91629 3.75600 2.26963 2.01897 2.36048 9.66787 6657.1 16646.5 1.72439 0.32044 
0.91631 3.76400 2.27786 2.01868 2.36001 9.66382 6660.7 16655.4 1.72293 0.32043 
0.91633 3.77200 2.28610 2.01839 2.35953 9.65979 6664.2 16664.2 1.72147 0.32043 
0.91635 3.78000 2.29435 2.01809 2.35906 9.65576 6667.8 16673.0 1.72002 0.32042 
0.91637 3.78800 2.30260 2.01781 2.35860 9.65180 6671.6 16681.7 1.71860 0.32043 
0.91639 3.79600 2.31086 2.01751 2.35813 9.64780 6675.1 16690.5 1.71715 0.32042 
0.91641 3.80400 2.31912 2.01720 2.35762 9.64380 6678.7 16699.2 1.71569 0.32042 
0.91643 3.81200 2.32740 2.01689 2.35713 9.63983 6682.2 16708.0 1.71425 0.32042 
0.91645 3.82000 2.33568 2.01659 2.35665 9.63586 6685.7 16716.6 1.71280 0.32041 
0.91647 3.82800 2.34396 2.01629 2.35616 9.63191 6689.2 16725.3 1.71136 0.32040 
0.91651 3.83600 2.35226 2.01707 2.35734 9.62974 6691.5 16731.7 1.71143 0.32028 
0.91654 3.84400 2.36056 2.01678 2.35686 9.62583 6694.9 16740.2 1.71001 0.32027 
0.91655 3.85200 2.36887 2.01535 2.35467 9.62010 6698.9 16751.2 1.70706 0.32036 
0.91657 3.86000 2.37718 2.01504 2.35417 9.61619 6702.4 16759.8 1.70562 0.32035 
0.91659 3.86800 2.38550 2.01473 2.35366 9.61230 6705.8 16768.3 1.70418 0.32035 
0.91661 3.87600 2.39383 2.01441 2.35316 9.60842 6709.2 16776.8 1.70274 0.32034 
0.91662 3.88400 2.40216 2.01528 2.35446 9.60649 6712.7 16782.7 1.70292 0.32026 
0.91664 3.89200 2.41050 2.01498 2.35397 9.60266 6716.1 16791.1 1.70151 0.32025 
0.91666 3.90000 2.41885 2.01468 2.35348 9.59883 6719.4 16799.5 1.70011 0.32025 
0.91668 3.90800 2.42721 2.01438 2.35300 9.59502 6722.8 16807.9 1.69870 0.32024 
0.91670 3.91600 2.43557 2.01407 2.35251 9.59122 6726.2 16816.3 1.69730 0.32023 
0.91672 3.92400 2.44394 2.01377 2.35201 9.58743 6729.5 16824.6 1.69590 0.32022 
0.91671 3.93200 2.45231 2.01350 2.35156 9.58379 6734.2 16832.6 1.69458 0.32028 
0.91673 3.94000 2.46069 2.01319 2.35107 9.58002 6737.6 16840.9 1.69319 0.32028 
0.91678 3.94800 2.46908 2.01285 2.35053 9.57613 6739.4 16849.5 1.69172 0.32020 
0.91680 3.95600 2.47748 2.01254 2.35004 9.57238 6742.7 16857.7 1.69033 0.32019 
0.91682 3.96400 2.48588 2.01223 2.34954 9.56865 6746.0 16865.9 1.68894 0.32018 
0.91684 3.97200 2.49428 2.01192 2.34904 9.56493 6749.3 16874.1 1.68756 0.32017 
0.91686 3.98000 2.50270 2.01161 2.34853 9.56123 6752.6 16882.3 1.68618 0.32016 
0.91688 3.98800 2.51112 2.01129 2.34802 9.55752 6755.9 16890.4 1.68477 0.32016 
0.91690 3.99600 2.51955 2.01098 2.34752 9.55383 6759.2 16898.5 1.68339 0.32015
