ratio e_15 p_15 M M_0 r_star spin Omega_K I J/M^2 
0.62934 2.68400 1.24342 2.29407 2.67023 12.19248 11335.3 12595.3 2.63259 0.64520 
0.62942 2.69200 1.25040 2.29400 2.67014 12.18344 11347.0 12608.3 2.62975 0.64520 
0.62950 2.70000 1.25740 2.29396 2.67008 12.17453 11358.5 12621.2 2.62695 0.64519 
0.62958 2.70800 1.26441 2.29392 2.67001 12.16567 11370.0 12634.0 2.62415 0.64518 
0.62965 2.71600 1.27144 2.29386 2.66993 12.15684 11381.5 12646.7 2.62135 0.64517 
0.62973 2.72400 1.27847 2.29380 2.66984 12.14805 11392.9 12659.4 2.61855 0.64517 
0.62981 2.73200 1.28552 2.29373 2.66974 12.13930 11404.3 12672.1 2.61575 0.64516 
0.62988 2.74000 1.29258 2.29366 2.66963 12.13061 11415.6 12684.7 2.61295 0.64515 
0.62996 2.74800 1.29965 2.29358 2.66951 12.12194 11426.9 12697.2 2.61015 0.64514 
0.63003 2.75600 1.30673 2.29349 2.66937 12.11330 11438.1 12709.7 2.60735 0.64513 
0.63011 2.76400 1.31382 2.29339 2.66923 12.10470 11449.3 12722.1 2.60454 0.64512 
0.63018 2.77200 1.32093 2.29326 2.66904 12.09606 11460.5 12734.6 2.60171 0.64512 
0.63026 2.78000 1.32804 2.29315 2.66888 12.08753 11471.6 12747.0 2.59891 0.64511 
0.63033 2.78800 1.33517 2.29303 2.66870 12.07904 11482.6 12759.3 2.59610 0.64510 
0.63041 2.79600 1.34231 2.29291 2.66852 12.07059 11493.6 12771.5 2.59330 0.64509 
0.63048 2.80400 1.34946 2.29278 2.66833 12.06217 11504.6 12783.7 2.59049 0.64508 
0.63055 2.81200 1.35662 2.29265 2.66813 12.05379 11515.5 12795.9 2.58769 0.64507 
0.63063 2.82000 1.36380 2.29251 2.66791 12.04544 11526.4 12808.0 2.58488 0.64506 
0.63070 2.82800 1.37098 2.29236 2.66769 12.03713 11537.2 12820.1 2.58208 0.64505 
0.63077 2.83600 1.37818 2.29220 2.66746 12.02885 11548.0 12832.1 2.57928 0.64504 
0.63084 2.84400 1.38538 2.29204 2.66722 12.02061 11558.7 12844.0 2.57647 0.64503 
0.63092 2.85200 1.39260 2.29188 2.66698 12.01241 11569.5 12855.9 2.57367 0.64501 
0.63099 2.86000 1.39983 2.29171 2.66672 12.00423 11580.1 12867.8 2.57087 0.64500 
0.63106 2.86800 1.40707 2.29153 2.66646 11.99610 11590.7 12879.6 2.56806 0.64499 
0.63113 2.87600 1.41432 2.29135 2.66619 11.98799 11601.3 12891.4 2.56526 0.64498 
0.63120 2.88400 1.42158 2.29116 2.66591 11.97993 11611.9 12903.1 2.56247 0.64496 
0.63127 2.89200 1.42885 2.29097 2.66562 11.97189 11622.4 12914.8 2.55967 0.64495 
0.63134 2.90000 1.43613 2.29077 2.66532 11.96389 11632.8 12926.4 2.55687 0.64494 
0.63141 2.90800 1.44343 2.29057 2.66502 11.95593 11643.2 12938.0 2.55408 0.64492 
0.63148 2.91600 1.45073 2.29036 2.66470 11.94799 11653.6 12949.6 2.55129 0.64491 
0.63155 2.92400 1.45805 2.29015 2.66438 11.94009 11663.9 12961.1 2.54850 0.64490 
0.63162 2.93200 1.46537 2.28993 2.66406 11.93223 11674.2 12972.5 2.54571 0.64488 
0.63169 2.94000 1.47271 2.28968 2.66369 11.92432 11684.5 12984.0 2.54289 0.64488 
0.63175 2.94800 1.48005 2.28945 2.66335 11.91652 11694.7 12995.4 2.54011 0.64486 
0.63182 2.95600 1.48741 2.28922 2.66300 11.90875 11704.9 13006.7 2.53733 0.64485 
0.63189 2.96400 1.49478 2.28898 2.66264 11.90102 11715.1 13018.0 2.53455 0.64483 
0.63196 2.97200 1.50215 2.28874 2.66228 11.89331 11725.2 13029.2 2.53177 0.64482 
0.63202 2.98000 1.50954 2.28850 2.66191 11.88564 11735.2 13040.4 2.52899 0.64480 
0.63209 2.98800 1.51694 2.28825 2.66154 11.87800 11745.3 13051.5 2.52622 0.64479 
0.63216 2.99600 1.52435 2.28799 2.66116 11.87039 11755.3 13062.7 2.52345 0.64477 
0.63222 3.00400 1.53177 2.28773 2.66077 11.86281 11765.2 13073.7 2.52069 0.64475 
0.63229 3.01200 1.53920 2.28747 2.66037 11.85527 11775.1 13084.7 2.51792 0.64474 
0.63235 3.02000 1.54664 2.28721 2.65997 11.84775 11785.0 13095.7 2.51516 0.64472 
0.63242 3.02800 1.55409 2.28694 2.65957 11.84027 11794.8 13106.6 2.51240 0.64471 
0.63248 3.03600 1.56154 2.28666 2.65916 11.83284 11804.7 13117.5 2.50965 0.64469 
0.63255 3.04400 1.56901 2.28638 2.65874 11.82542 11814.4 13128.4 2.50690 0.64467 
0.63261 3.05200 1.57649 2.28610 2.65831 11.81802 11824.2 13139.2 2.50416 0.64466 
0.63268 3.06000 1.58398 2.28581 2.65788 11.81066 11833.9 13149.9 2.50141 0.64464 
0.63274 3.06800 1.59148 2.28552 2.65744 11.80333 11843.5 13160.7 2.49867 0.64462 
0.63280 3.07600 1.59899 2.28523 2.65700 11.79603 11853.1 13171.4 2.49593 0.64460 
0.63287 3.08400 1.60651 2.28493 2.65655 11.78876 11862.7 13182.0 2.49320 0.64459 
0.63293 3.09200 1.61404 2.28463 2.65610 11.78152 11872.3 13192.6 2.49047 0.64457 
0.63299 3.10000 1.62158 2.28433 2.65564 11.77431 11881.8 13203.2 2.48774 0.64455 
0.63305 3.10800 1.62913 2.28402 2.65517 11.76712 11891.3 13213.7 2.48502 0.64453 
0.63310 3.11600 1.63668 2.28372 2.65471 11.76011 11900.8 13224.0 2.48232 0.64452 
0.63316 3.12400 1.64425 2.28340 2.65424 11.75298 11910.2 13234.4 2.47960 0.64450 
0.63323 3.13200 1.65183 2.28308 2.65376 11.74588 11919.6 13244.8 2.47689 0.64448 
0.63329 3.14000 1.65942 2.28276 2.65327 11.73882 11928.9 13255.2 2.47418 0.64447 
0.63335 3.14800 1.66701 2.28244 2.65278 11.73178 11938.2 13265.5 2.47148 0.64445 
0.63341 3.15600 1.67462 2.28211 2.65228 11.72477 11947.5 13275.8 2.46878 0.64443 
0.63347 3.16400 1.68223 2.28178 2.65178 11.71778 11956.7 13286.1 2.46608 0.64441 
0.63353 3.17200 1.68986 2.28144 2.65127 11.71083 11965.9 13296.3 2.46339 0.64439 
0.63360 3.18000 1.69749 2.28110 2.65075 11.70376 11975.0 13306.7 2.46068 0.64436 
0.63367 3.18800 1.70514 2.28075 2.65024 11.69684 11984.1 13316.9 2.45799 0.64434 
0.63373 3.19600 1.71279 2.28041 2.64972 11.68996 11993.2 13327.0 2.45531 0.64432 
0.63379 3.20400 1.72045 2.28006 2.64919 11.68312 12002.2 13337.0 2.45263 0.64430 
0.63384 3.21200 1.72812 2.27972 2.64867 11.67639 12011.3 13346.9 2.44998 0.64428 
0.63389 3.22000 1.73580 2.27937 2.64813 11.66960 12020.3 13356.9 2.44731 0.64426 
0.63392 3.22800 1.74349 2.27903 2.64762 11.66315 12029.5 13366.4 2.44470 0.64426 
0.63398 3.23600 1.75119 2.27868 2.64707 11.65641 12038.4 13376.3 2.44205 0.64424 
0.63404 3.24400 1.75890 2.27832 2.64653 11.64970 12047.3 13386.2 2.43939 0.64421 
0.63413 3.25200 1.76662 2.27794 2.64595 11.64271 12056.0 13396.5 2.43669 0.64418 
0.63403 3.26000 1.77434 2.27766 2.64550 11.63754 12065.9 13404.0 2.43431 0.64423 
0.63409 3.26800 1.78208 2.27730 2.64494 11.63092 12074.7 13413.8 2.43167 0.64421 
0.63431 3.27600 1.78982 2.27683 2.64427 11.62273 12082.3 13426.0 2.42875 0.64411 
0.63429 3.28400 1.79758 2.27650 2.64376 11.61689 12091.6 13434.5 2.42625 0.64413 
0.63434 3.29200 1.80534 2.27613 2.64319 11.61034 12100.3 13444.2 2.42363 0.64410 
0.63440 3.30000 1.81311 2.27575 2.64261 11.60381 12108.9 13453.8 2.42100 0.64408 
0.63445 3.30800 1.82089 2.27537 2.64203 11.59731 12117.6 13463.4 2.41839 0.64406 
0.63451 3.31600 1.82868 2.27499 2.64145 11.59083 12126.2 13473.0 2.41577 0.64404 
0.63457 3.32400 1.83647 2.27460 2.64087 11.58434 12134.8 13482.6 2.41316 0.64401 
0.63470 3.33200 1.84428 2.27416 2.64022 11.57713 12142.7 13493.3 2.41041 0.64395 
0.63476 3.34000 1.85209 2.27378 2.63963 11.57073 12151.2 13502.8 2.40781 0.64393 
0.63482 3.34800 1.85992 2.27338 2.63903 11.56427 12159.7 13512.3 2.40521 0.64390 
0.63488 3.35600 1.86775 2.27299 2.63843 11.55792 12168.1 13521.7 2.40262 0.64387 
0.63493 3.36400 1.87559 2.27259 2.63783 11.55159 12176.6 13531.1 2.40003 0.64385 
0.63499 3.37200 1.88344 2.27220 2.63722 11.54528 12185.0 13540.4 2.39745 0.64383 
0.63504 3.38000 1.89130 2.27179 2.63661 11.53895 12193.3 13549.8 2.39487 0.64380 
0.63510 3.38800 1.89916 2.27139 2.63600 11.53269 12201.6 13559.0 2.39230 0.64378 
0.63515 3.39600 1.90704 2.27099 2.63538 11.52646 12209.9 13568.3 2.38973 0.64375 
0.63520 3.40400 1.91492 2.27079 2.63508 11.52077 12218.0 13576.8 2.38745 0.64368 
0.63525 3.41200 1.92281 2.27040 2.63447 11.51462 12226.3 13585.9 2.38492 0.64365 
0.63530 3.42000 1.93071 2.26999 2.63386 11.50847 12234.5 13595.0 2.38238 0.64363 
0.63539 3.42800 1.93862 2.26957 2.63323 11.50204 12242.5 13604.6 2.37980 0.64359 
0.63541 3.43600 1.94653 2.26919 2.63263 11.49624 12250.9 13613.2 2.37733 0.64358 
0.63549 3.44400 1.95446 2.26878 2.63201 11.48983 12258.7 13622.7 2.37477 0.64353 
0.63555 3.45200 1.96239 2.26837 2.63139 11.48378 12266.8 13631.7 2.37226 0.64351 
0.63560 3.46000 1.97033 2.26797 2.63077 11.47775 12274.9 13640.7 2.36976 0.64348 
0.63565 3.46800 1.97828 2.26756 2.63015 11.47175 12282.9 13649.6 2.36726 0.64345 
0.63570 3.47600 1.98624 2.26715 2.62952 11.46577 12290.9 13658.5 2.36477 0.64343 
0.63575 3.48400 1.99421 2.26674 2.62889 11.45981 12298.9 13667.3 2.36228 0.64340 
0.63580 3.49200 2.00218 2.26633 2.62826 11.45388 12306.9 13676.1 2.35980 0.64338 
0.63582 3.50000 2.01016 2.26591 2.62762 11.44816 12315.0 13684.6 2.35734 0.64336 
0.63588 3.50800 2.01815 2.26550 2.62698 11.44226 12322.9 13693.4 2.35486 0.64334 
0.63593 3.51600 2.02615 2.26508 2.62634 11.43638 12330.8 13702.1 2.35240 0.64331 
0.63597 3.52400 2.03415 2.26425 2.62509 11.42979 12339.1 13711.6 2.34926 0.64336 
0.63602 3.53200 2.04216 2.26381 2.62442 11.42393 12347.0 13720.3 2.34677 0.64334 
0.63607 3.54000 2.05018 2.26519 2.62638 11.42200 12352.0 13724.1 2.34715 0.64292 
0.63612 3.54800 2.05821 2.26478 2.62575 11.41624 12359.8 13732.7 2.34473 0.64289 
0.63617 3.55600 2.06625 2.26437 2.62512 11.41050 12367.5 13741.2 2.34232 0.64286 
0.63622 3.56400 2.07429 2.26396 2.62449 11.40478 12375.2 13749.7 2.33991 0.64283 
0.63641 3.57200 2.08235 2.26220 2.62191 11.39534 12383.3 13763.2 2.33522 0.64297 
0.63646 3.58000 2.09041 2.26174 2.62121 11.38962 12391.0 13771.7 2.33275 0.64294 
0.63651 3.58800 2.09847 2.26128 2.62051 11.38391 12398.6 13780.2 2.33027 0.64292 
0.63654 3.59600 2.10655 2.25999 2.61868 11.37615 12408.4 13791.6 2.32636 0.64308 
0.63647 3.60400 2.11463 2.26049 2.61927 11.37376 12414.9 13795.2 2.32562 0.64293 
0.63650 3.61200 2.12272 2.26005 2.61858 11.36828 12422.6 13803.3 2.32320 0.64291 
0.63656 3.62000 2.13082 2.25958 2.61787 11.36253 12430.0 13811.9 2.32074 0.64288 
0.63659 3.62800 2.13893 2.25913 2.61718 11.35705 12437.7 13820.0 2.31833 0.64286 
0.63619 3.63600 2.14704 2.25902 2.61687 11.35571 12448.3 13821.5 2.31683 0.64306 
0.63672 3.64400 2.15516 2.25829 2.61588 11.34572 12452.2 13837.0 2.31364 0.64279 
0.63671 3.65200 2.16329 2.25703 2.61404 11.33878 12461.7 13847.0 2.30990 0.64296 
0.63678 3.66000 2.17143 2.25656 2.61333 11.33305 12469.0 13855.6 2.30747 0.64292 
0.63682 3.66800 2.17957 2.25609 2.61260 11.32755 12476.4 13863.8 2.30504 0.64290 
0.63678 3.67600 2.18772 2.25565 2.61190 11.32280 12484.4 13870.7 2.30271 0.64292 
0.63692 3.68400 2.19588 2.25643 2.61308 11.31885 12490.0 13877.6 2.30207 0.64258 
0.63677 3.69200 2.20405 2.25604 2.61244 11.31510 12498.8 13882.9 2.29991 0.64265 
0.63701 3.70000 2.21222 2.25561 2.61181 11.30817 12504.5 13893.6 2.29751 0.64251 
0.63705 3.70800 2.22040 2.25520 2.61118 11.30283 12511.7 13901.7 2.29524 0.64248 
0.63708 3.71600 2.22859 2.25472 2.61044 11.29753 12519.1 13909.5 2.29281 0.64246 
0.63713 3.72400 2.23678 2.25431 2.60980 11.29225 12526.3 13917.5 2.29055 0.64243 
0.63717 3.73200 2.24498 2.25219 2.60663 11.28406 12535.0 13928.5 2.28562 0.64270 
0.63730 3.74000 2.25319 2.25327 2.60825 11.28074 12540.2 13934.8 2.28551 0.64232 
0.63728 3.74800 2.26141 2.25118 2.60509 11.27321 12549.3 13944.7 2.28077 0.64264 
0.63731 3.75600 2.26963 2.25065 2.60429 11.26765 12556.8 13953.1 2.27834 0.64264 
0.63734 3.76400 2.27786 2.25016 2.60354 11.26246 12564.0 13960.9 2.27597 0.64262 
0.63740 3.77200 2.28610 2.24969 2.60282 11.25713 12571.1 13968.9 2.27363 0.64259 
0.63743 3.78000 2.29435 2.24919 2.60206 11.25191 12578.2 13976.6 2.27125 0.64257 
0.63748 3.78800 2.30260 2.24869 2.60128 11.24664 12585.3 13984.5 2.26887 0.64254 
0.63752 3.79600 2.31086 2.24818 2.60051 11.24139 12592.3 13992.3 2.26648 0.64251 
0.63757 3.80400 2.31912 2.24770 2.59977 11.23618 12599.3 14000.2 2.26416 0.64248 
0.63761 3.81200 2.32740 2.24719 2.59899 11.23096 12606.3 14007.9 2.26177 0.64246 
0.63766 3.82000 2.33568 2.24670 2.59824 11.22577 12613.2 14015.7 2.25944 0.64243 
0.63770 3.82800 2.34396 2.24620 2.59747 11.22057 12620.1 14023.5 2.25710 0.64240 
0.63775 3.83600 2.35226 2.24570 2.59669 11.21540 12627.0 14031.2 2.25475 0.64237 
0.63782 3.84400 2.36056 2.24521 2.59595 11.21001 12633.6 14039.4 2.25244 0.64232 
0.63787 3.85200 2.36887 2.24469 2.59516 11.20488 12640.5 14047.0 2.25008 0.64230 
0.63789 3.86000 2.37718 2.24428 2.59452 11.19998 12647.5 14054.5 2.24790 0.64227 
0.63793 3.86800 2.38550 2.24950 2.60212 11.20609 12646.7 14048.1 2.25439 0.64110 
0.63801 3.87600 2.39383 2.24906 2.60146 11.20086 12653.2 14056.1 2.25216 0.64104 
0.63801 3.88400 2.40216 2.24868 2.60085 11.19637 12660.2 14062.8 2.25010 0.64102 
0.63804 3.89200 2.41050 2.24829 2.60025 11.19156 12666.8 14070.1 2.24802 0.64099 
0.63808 3.90000 2.41885 2.24200 2.59103 11.17523 12681.6 14091.7 2.23672 0.64210 
0.63813 3.90800 2.42721 2.24744 2.59893 11.18178 12680.1 14084.8 2.24368 0.64090 
0.63817 3.91600 2.43557 2.24106 2.58958 11.16532 12694.9 14106.7 2.23225 0.64203 
0.63822 3.92400 2.44394 2.24655 2.59757 11.17200 12693.4 14099.6 2.23924 0.64082 
0.63826 3.93200 2.45231 2.24616 2.59696 11.16723 12699.9 14106.8 2.23717 0.64077 
0.63831 3.94000 2.46069 2.23956 2.58728 11.15042 12714.7 14129.1 2.22546 0.64193 
0.63835 3.94800 2.46908 2.23910 2.58658 11.14559 12721.3 14136.3 2.22327 0.64189 
0.63831 3.95600 2.47748 2.24839 2.59978 11.16226 12711.4 14114.5 2.23663 0.63993 
0.63839 3.96400 2.48588 2.23871 2.58598 11.13701 12734.6 14149.7 2.21967 0.64175 
0.63850 3.97200 2.49428 2.23747 2.58405 11.13057 12740.6 14158.9 2.21646 0.64183 
0.63853 3.98000 2.50270 2.23695 2.58325 11.12583 12747.2 14165.9 2.21421 0.64181 
0.63850 3.98800 2.51112 2.23757 2.58421 11.12309 12754.1 14170.9 2.21352 0.64161 
0.63859 3.99600 2.51955 2.23568 2.58121 11.11636 12759.6 14179.6 2.20955 0.64181 
