ratio e_15 p_15 M M_0 r_star spin Omega_K I J/M^2 
0.75643 2.68400 1.24342 2.17735 2.54100 11.15298 9806.1 14009.0 2.29764 0.54077 
0.75652 2.69200 1.25040 2.17740 2.54108 11.14528 9815.6 14022.7 2.29545 0.54075 
0.75661 2.70000 1.25740 2.17744 2.54115 11.13762 9825.1 14036.2 2.29325 0.54074 
0.75671 2.70800 1.26441 2.17748 2.54121 11.12998 9834.6 14049.8 2.29106 0.54072 
0.75680 2.71600 1.27144 2.17751 2.54125 11.12238 9844.1 14063.3 2.28885 0.54071 
0.75689 2.72400 1.27847 2.17753 2.54130 11.11483 9853.6 14076.7 2.28666 0.54070 
0.75698 2.73200 1.28552 2.17748 2.54123 11.10716 9863.0 14090.2 2.28435 0.54069 
0.75707 2.74000 1.29258 2.17749 2.54124 11.09965 9872.3 14103.5 2.28214 0.54068 
0.75716 2.74800 1.29965 2.17749 2.54125 11.09216 9881.7 14116.8 2.27993 0.54066 
0.75725 2.75600 1.30673 2.17748 2.54124 11.08469 9890.9 14130.1 2.27771 0.54065 
0.75734 2.76400 1.31382 2.17747 2.54123 11.07727 9900.1 14143.2 2.27550 0.54063 
0.75743 2.77200 1.32093 2.17745 2.54120 11.06988 9909.3 14156.4 2.27328 0.54062 
0.75752 2.78000 1.32804 2.17742 2.54117 11.06252 9918.5 14169.4 2.27106 0.54060 
0.75761 2.78800 1.33517 2.17739 2.54112 11.05519 9927.6 14182.5 2.26884 0.54059 
0.75769 2.79600 1.34231 2.17735 2.54107 11.04788 9936.7 14195.4 2.26662 0.54057 
0.75778 2.80400 1.34946 2.17730 2.54100 11.04058 9945.7 14208.4 2.26439 0.54055 
0.75787 2.81200 1.35662 2.17725 2.54093 11.03334 9954.8 14221.3 2.26216 0.54054 
0.75796 2.82000 1.36380 2.17719 2.54085 11.02613 9963.8 14234.1 2.25994 0.54052 
0.75804 2.82800 1.37098 2.17712 2.54075 11.01894 9972.7 14246.9 2.25772 0.54051 
0.75813 2.83600 1.37818 2.17705 2.54065 11.01178 9981.6 14259.6 2.25549 0.54049 
0.75821 2.84400 1.38538 2.17698 2.54054 11.00466 9990.5 14272.3 2.25326 0.54048 
0.75830 2.85200 1.39260 2.17690 2.54042 10.99756 9999.3 14284.9 2.25103 0.54046 
0.75838 2.86000 1.39983 2.17681 2.54029 10.99049 10008.1 14297.5 2.24881 0.54045 
0.75847 2.86800 1.40707 2.17671 2.54015 10.98344 10016.9 14310.0 2.24658 0.54043 
0.75855 2.87600 1.41432 2.17662 2.54000 10.97643 10025.6 14322.5 2.24435 0.54041 
0.75860 2.88400 1.42158 2.17654 2.53988 10.96964 10034.9 14334.6 2.24220 0.54043 
0.75869 2.89200 1.42885 2.17643 2.53972 10.96268 10043.5 14347.0 2.23997 0.54041 
0.75877 2.90000 1.43613 2.17631 2.53954 10.95575 10052.1 14359.4 2.23774 0.54040 
0.75885 2.90800 1.44343 2.17619 2.53936 10.94885 10060.7 14371.7 2.23550 0.54038 
0.75893 2.91600 1.45073 2.17579 2.53878 10.94136 10069.6 14384.7 2.23285 0.54041 
0.75901 2.92400 1.45805 2.17566 2.53858 10.93452 10078.1 14396.9 2.23062 0.54039 
0.75909 2.93200 1.46537 2.17553 2.53838 10.92770 10086.6 14409.1 2.22839 0.54038 
0.75917 2.94000 1.47271 2.17539 2.53817 10.92091 10095.1 14421.2 2.22616 0.54036 
0.75929 2.94800 1.48005 2.17520 2.53791 10.91390 10102.8 14433.6 2.22383 0.54029 
0.75937 2.95600 1.48741 2.17506 2.53768 10.90717 10111.2 14445.6 2.22161 0.54028 
0.75945 2.96400 1.49478 2.17490 2.53745 10.90046 10119.5 14457.6 2.21939 0.54026 
0.75953 2.97200 1.50215 2.17475 2.53721 10.89378 10127.9 14469.5 2.21717 0.54024 
0.75961 2.98000 1.50954 2.17458 2.53697 10.88712 10136.2 14481.4 2.21495 0.54022 
0.75967 2.98800 1.51694 2.17443 2.53673 10.88057 10144.7 14493.1 2.21276 0.54022 
0.75975 2.99600 1.52435 2.17426 2.53647 10.87397 10152.9 14504.9 2.21054 0.54020 
0.75975 3.00400 1.53177 2.17416 2.53629 10.86788 10162.6 14515.9 2.20852 0.54027 
0.75982 3.01200 1.53920 2.17398 2.53602 10.86133 10170.8 14527.6 2.20630 0.54025 
0.75990 3.02000 1.54664 2.17380 2.53574 10.85480 10178.9 14539.3 2.20409 0.54023 
0.76005 3.02800 1.55409 2.17285 2.53437 10.84653 10186.3 14553.2 2.20063 0.54025 
0.76012 3.03600 1.56154 2.17265 2.53407 10.84005 10194.5 14564.8 2.19841 0.54023 
0.76020 3.04400 1.56901 2.17245 2.53377 10.83359 10202.5 14576.3 2.19618 0.54021 
0.76027 3.05200 1.57649 2.17225 2.53345 10.82716 10210.6 14587.8 2.19396 0.54019 
0.76034 3.06000 1.58398 2.17204 2.53314 10.82075 10218.6 14599.3 2.19174 0.54018 
0.76042 3.06800 1.59148 2.17182 2.53281 10.81437 10226.6 14610.7 2.18953 0.54016 
0.76049 3.07600 1.59899 2.17161 2.53248 10.80801 10234.6 14622.1 2.18731 0.54014 
0.76056 3.08400 1.60651 2.17139 2.53215 10.80169 10242.6 14633.4 2.18510 0.54012 
0.76065 3.09200 1.61404 2.17115 2.53180 10.79531 10250.3 14644.8 2.18286 0.54009 
0.76072 3.10000 1.62158 2.17093 2.53145 10.78902 10258.1 14656.0 2.18065 0.54007 
0.76079 3.10800 1.62913 2.17069 2.53110 10.78276 10266.0 14667.2 2.17844 0.54005 
0.76086 3.11600 1.63668 2.17046 2.53074 10.77652 10273.8 14678.4 2.17624 0.54004 
0.76094 3.12400 1.64425 2.17022 2.53037 10.77031 10281.6 14689.5 2.17403 0.54002 
0.76101 3.13200 1.65183 2.16998 2.53001 10.76412 10289.4 14700.6 2.17183 0.54000 
0.76108 3.14000 1.65942 2.16973 2.52963 10.75795 10297.1 14711.7 2.16963 0.53998 
0.76119 3.14800 1.66701 2.16947 2.52924 10.75160 10304.0 14723.0 2.16737 0.53991 
0.76126 3.15600 1.67462 2.17000 2.53002 10.74696 10311.1 14732.1 2.16645 0.53978 
0.76133 3.16400 1.68223 2.16976 2.52964 10.74087 10318.7 14743.1 2.16427 0.53976 
0.76140 3.17200 1.68986 2.16951 2.52925 10.73481 10326.3 14753.9 2.16209 0.53974 
0.76147 3.18000 1.69749 2.16925 2.52887 10.72877 10333.9 14764.8 2.15992 0.53972 
0.76154 3.18800 1.70514 2.16900 2.52847 10.72275 10341.5 14775.6 2.15775 0.53970 
0.76161 3.19600 1.71279 2.16873 2.52807 10.71674 10348.9 14786.4 2.15558 0.53968 
0.76168 3.20400 1.72045 2.16847 2.52767 10.71077 10356.4 14797.1 2.15342 0.53966 
0.76174 3.21200 1.72812 2.16821 2.52726 10.70482 10363.9 14807.8 2.15125 0.53964 
0.76181 3.22000 1.73580 2.16794 2.52685 10.69889 10371.3 14818.5 2.14909 0.53962 
0.76188 3.22800 1.74349 2.16766 2.52643 10.69299 10378.8 14829.1 2.14694 0.53960 
0.76194 3.23600 1.75119 2.16739 2.52601 10.68711 10386.2 14839.6 2.14478 0.53957 
0.76201 3.24400 1.75890 2.16711 2.52559 10.68125 10393.5 14850.2 2.14263 0.53955 
0.76208 3.25200 1.76662 2.16683 2.52516 10.67541 10400.9 14860.7 2.14049 0.53953 
0.76209 3.26000 1.77434 2.16661 2.52478 10.66989 10409.1 14870.7 2.13848 0.53957 
0.76216 3.26800 1.78208 2.16632 2.52435 10.66410 10416.4 14881.1 2.13634 0.53955 
0.76222 3.27600 1.78982 2.16604 2.52390 10.65833 10423.7 14891.5 2.13420 0.53953 
0.76229 3.28400 1.79758 2.16575 2.52346 10.65258 10430.9 14901.9 2.13207 0.53951 
0.76235 3.29200 1.80534 2.16546 2.52301 10.64686 10438.1 14912.2 2.12994 0.53948 
0.76241 3.30000 1.81311 2.16516 2.52256 10.64115 10445.3 14922.5 2.12781 0.53946 
0.76248 3.30800 1.82089 2.16487 2.52210 10.63547 10452.5 14932.7 2.12569 0.53944 
0.76256 3.31600 1.82868 2.16456 2.52164 10.62969 10459.2 14943.1 2.12354 0.53940 
0.76263 3.32400 1.83647 2.16426 2.52117 10.62405 10466.3 14953.3 2.12143 0.53937 
0.76269 3.33200 1.84428 2.16396 2.52071 10.61843 10473.4 14963.4 2.11931 0.53935 
0.76275 3.34000 1.85209 2.16365 2.52023 10.61283 10480.4 14973.5 2.11720 0.53933 
0.76281 3.34800 1.85992 2.16334 2.51976 10.60725 10487.5 14983.6 2.11509 0.53931 
0.76288 3.35600 1.86775 2.16303 2.51928 10.60169 10494.5 14993.6 2.11299 0.53929 
0.76294 3.36400 1.87559 2.16272 2.51880 10.59615 10501.5 15003.6 2.11089 0.53926 
0.76300 3.37200 1.88344 2.16241 2.51832 10.59063 10508.5 15013.6 2.10879 0.53924 
0.76318 3.38000 1.89130 2.16199 2.51772 10.58446 10513.2 15024.6 2.10643 0.53909 
0.76312 3.38800 1.89916 2.16178 2.51734 10.57966 10522.3 15033.4 2.10461 0.53920 
0.76318 3.39600 1.90704 2.16146 2.51685 10.57420 10529.2 15043.3 2.10252 0.53918 
0.76324 3.40400 1.91492 2.16114 2.51635 10.56876 10536.1 15053.1 2.10044 0.53915 
0.76330 3.41200 1.92281 2.16081 2.51585 10.56334 10543.0 15062.9 2.09836 0.53913 
0.76333 3.42000 1.93071 2.16050 2.51535 10.55807 10550.3 15072.5 2.09630 0.53913 
0.76339 3.42800 1.93862 2.16017 2.51485 10.55269 10557.1 15082.2 2.09423 0.53911 
0.76345 3.43600 1.94653 2.15985 2.51434 10.54733 10563.9 15091.9 2.09216 0.53909 
0.76351 3.44400 1.95446 2.15952 2.51383 10.54199 10570.7 15101.6 2.09009 0.53907 
0.76322 3.45200 1.96239 2.15950 2.51365 10.53869 10584.0 15108.1 2.08882 0.53943 
0.76363 3.46000 1.97033 2.15885 2.51280 10.53137 10584.1 15120.8 2.08597 0.53902 
0.76368 3.46800 1.97828 2.15852 2.51228 10.52609 10590.8 15130.4 2.08392 0.53900 
0.76374 3.47600 1.98624 2.15818 2.51176 10.52083 10597.5 15139.9 2.08187 0.53898 
0.76380 3.48400 1.99421 2.15784 2.51124 10.51559 10604.2 15149.4 2.07982 0.53895 
0.76386 3.49200 2.00218 2.15750 2.51071 10.51036 10610.8 15158.9 2.07778 0.53893 
0.76391 3.50000 2.01016 2.15716 2.51018 10.50515 10617.4 15168.3 2.07574 0.53891 
0.76397 3.50800 2.01815 2.15683 2.50966 10.49999 10624.0 15177.7 2.07373 0.53889 
0.76402 3.51600 2.02615 2.15648 2.50912 10.49482 10630.6 15187.1 2.07170 0.53887 
0.76408 3.52400 2.03415 2.15614 2.50859 10.48966 10637.2 15196.4 2.06967 0.53884 
0.76413 3.53200 2.04216 2.15579 2.50805 10.48454 10643.7 15205.7 2.06765 0.53882 
0.76419 3.54000 2.05018 2.15544 2.50751 10.47942 10650.2 15215.0 2.06563 0.53880 
0.76424 3.54800 2.05821 2.15509 2.50697 10.47433 10656.7 15224.3 2.06361 0.53877 
0.76430 3.55600 2.06625 2.15474 2.50642 10.46925 10663.2 15233.5 2.06160 0.53875 
0.76435 3.56400 2.07429 2.15439 2.50588 10.46419 10669.6 15242.7 2.05959 0.53873 
0.76440 3.57200 2.08235 2.15404 2.50533 10.45915 10676.1 15251.8 2.05759 0.53871 
0.76446 3.58000 2.09041 2.15368 2.50477 10.45413 10682.5 15261.0 2.05559 0.53868 
0.76451 3.58800 2.09847 2.15333 2.50422 10.44912 10688.8 15270.1 2.05360 0.53866 
0.76456 3.59600 2.10655 2.15297 2.50366 10.44413 10695.2 15279.2 2.05161 0.53863 
0.76479 3.60400 2.11463 2.15235 2.50278 10.43805 10698.2 15289.8 2.04908 0.53843 
0.76484 3.61200 2.12272 2.15198 2.50220 10.43308 10704.5 15298.9 2.04707 0.53841 
0.76490 3.62000 2.13082 2.15161 2.50163 10.42813 10710.8 15307.9 2.04508 0.53839 
0.76493 3.62800 2.13893 2.15124 2.50104 10.42329 10717.6 15316.7 2.04308 0.53838 
0.76482 3.63600 2.14704 2.15126 2.50097 10.41988 10726.6 15323.3 2.04182 0.53850 
0.76485 3.64400 2.15516 2.15091 2.50042 10.41509 10733.1 15332.0 2.03991 0.53849 
0.76491 3.65200 2.16329 2.15053 2.49983 10.41015 10739.1 15341.0 2.03791 0.53846 
0.76497 3.66000 2.17143 2.15015 2.49925 10.40529 10745.3 15349.8 2.03594 0.53843 
0.76509 3.66800 2.17957 2.14887 2.49733 10.39872 10750.5 15360.9 2.03259 0.53845 
0.76510 3.67600 2.18772 2.14662 2.49394 10.39042 10759.2 15374.5 2.02792 0.53877 
0.76514 3.68400 2.19588 2.14624 2.49334 10.38565 10765.5 15383.2 2.02595 0.53876 
0.76522 3.69200 2.20405 2.14582 2.49271 10.38066 10771.0 15392.2 2.02390 0.53870 
0.76527 3.70000 2.21222 2.14543 2.49210 10.37587 10777.1 15400.9 2.02193 0.53867 
0.76533 3.70800 2.22040 2.14504 2.49149 10.37109 10783.2 15409.6 2.01995 0.53865 
0.76557 3.71600 2.22859 2.14667 2.49398 10.36931 10783.5 15414.5 2.02078 0.53807 
0.76562 3.72400 2.23678 2.14629 2.49338 10.36458 10789.5 15423.1 2.01885 0.53804 
0.76544 3.73200 2.24498 2.14388 2.48967 10.35704 10802.0 15435.3 2.01412 0.53861 
0.76549 3.74000 2.25319 2.14348 2.48906 10.35233 10808.0 15443.9 2.01217 0.53859 
0.76554 3.74800 2.26141 2.14309 2.48844 10.34764 10814.0 15452.4 2.01022 0.53856 
0.76559 3.75600 2.26963 2.14269 2.48782 10.34297 10819.9 15461.0 2.00827 0.53854 
0.76563 3.76400 2.27786 2.14523 2.49158 10.34355 10823.5 15462.5 2.01070 0.53809 
0.76568 3.77200 2.28610 2.14485 2.49098 10.33891 10829.4 15470.9 2.00879 0.53806 
0.76573 3.78000 2.29435 2.14446 2.49038 10.33430 10835.3 15479.4 2.00689 0.53804 
0.76578 3.78800 2.30260 2.14408 2.48978 10.32971 10841.1 15487.8 2.00499 0.53801 
0.76583 3.79600 2.31086 2.14369 2.48918 10.32511 10846.8 15496.2 2.00310 0.53798 
0.76588 3.80400 2.31912 2.14331 2.48857 10.32056 10852.8 15504.5 2.00120 0.53796 
0.76593 3.81200 2.32740 2.14282 2.48781 10.31590 10858.5 15512.9 1.99916 0.53794 
0.76598 3.82000 2.33568 2.14243 2.48720 10.31136 10864.3 15521.2 1.99727 0.53791 
0.76609 3.82800 2.34396 2.14198 2.48653 10.30647 10868.8 15530.1 1.99525 0.53782 
0.76614 3.83600 2.35226 2.14159 2.48592 10.30196 10874.5 15538.3 1.99337 0.53779 
0.76612 3.84400 2.36056 2.14125 2.48537 10.29785 10881.6 15546.0 1.99164 0.53784 
0.76616 3.85200 2.36887 2.14086 2.48475 10.29337 10887.3 15554.2 1.98977 0.53781 
0.76621 3.86000 2.37718 2.14047 2.48414 10.28891 10893.0 15562.3 1.98790 0.53779 
0.76626 3.86800 2.38550 2.14007 2.48352 10.28446 10898.6 15570.5 1.98604 0.53776 
0.76630 3.87600 2.39383 2.13959 2.48277 10.27992 10904.3 15578.7 1.98404 0.53774 
0.76637 3.88400 2.40216 2.13898 2.48182 10.27512 10909.6 15587.3 1.98188 0.53773 
0.76641 3.89200 2.41050 2.13857 2.48118 10.27070 10915.3 15595.4 1.98000 0.53770 
0.76646 3.90000 2.41885 2.13815 2.48053 10.26630 10920.9 15603.4 1.97812 0.53768 
0.76650 3.90800 2.42721 2.13774 2.47988 10.26190 10926.5 15611.5 1.97625 0.53765 
0.76655 3.91600 2.43557 2.13726 2.47914 10.25743 10932.1 15619.6 1.97432 0.53764 
0.76659 3.92400 2.44394 2.13684 2.47848 10.25305 10937.7 15627.6 1.97244 0.53762 
0.76664 3.93200 2.45231 2.13642 2.47782 10.24869 10943.2 15635.6 1.97057 0.53759 
0.76668 3.94000 2.46069 2.13600 2.47716 10.24435 10948.8 15643.5 1.96870 0.53757 
0.76672 3.94800 2.46908 2.13558 2.47650 10.24002 10954.3 15651.5 1.96684 0.53754 
0.76677 3.95600 2.47748 2.13498 2.47558 10.23540 10959.9 15659.8 1.96476 0.53754 
0.76681 3.96400 2.48588 2.13455 2.47491 10.23109 10965.4 15667.7 1.96289 0.53752 
0.76686 3.97200 2.49428 2.13412 2.47424 10.22679 10970.8 15675.5 1.96103 0.53749 
0.76691 3.98000 2.50270 2.13366 2.47352 10.22244 10976.2 15683.5 1.95910 0.53746 
0.76695 3.98800 2.51112 2.13322 2.47284 10.21816 10981.7 15691.3 1.95723 0.53744 
0.76699 3.99600 2.51955 2.13279 2.47216 10.21389 10987.1 15699.1 1.95536 0.53741
