ratio e_15 p_15 M M_0 r_star spin Omega_K I J/M^2 
0.56679 2.36800 0.97758 2.31026 2.68624 13.35882 11032.8 11032.7 2.81162 0.66132 
0.56685 2.37600 0.98406 2.31063 2.68678 13.34739 11047.0 11046.8 2.80898 0.66133 
0.56690 2.38400 0.99054 2.31099 2.68731 13.33601 11061.0 11060.9 2.80633 0.66134 
0.56695 2.39200 0.99704 2.31134 2.68782 13.32469 11075.0 11074.8 2.80367 0.66135 
0.56700 2.40000 1.00356 2.31167 2.68830 13.31345 11089.0 11088.7 2.80100 0.66136 
0.56705 2.40800 1.01008 2.31199 2.68877 13.30222 11102.9 11102.6 2.79832 0.66137 
0.56711 2.41600 1.01663 2.31230 2.68922 13.29105 11116.7 11116.4 2.79562 0.66138 
0.56716 2.42400 1.02318 2.31259 2.68965 13.27993 11130.5 11130.2 2.79292 0.66139 
0.56721 2.43200 1.02975 2.31287 2.69006 13.26886 11144.2 11143.9 2.79020 0.66140 
0.56726 2.44000 1.03634 2.31314 2.69045 13.25784 11157.8 11157.5 2.78748 0.66141 
0.56731 2.44800 1.04293 2.31340 2.69083 13.24687 11171.4 11171.1 2.78474 0.66142 
0.56737 2.45600 1.04954 2.31364 2.69119 13.23596 11184.9 11184.6 2.78200 0.66143 
0.56742 2.46400 1.05617 2.31388 2.69153 13.22509 11198.4 11198.1 2.77925 0.66144 
0.56747 2.47200 1.06280 2.31410 2.69185 13.21427 11211.8 11211.5 2.77649 0.66145 
0.56752 2.48000 1.06945 2.31431 2.69216 13.20350 11225.1 11224.8 2.77372 0.66145 
0.56757 2.48800 1.07612 2.31451 2.69245 13.19278 11238.4 11238.1 2.77095 0.66146 
0.56762 2.49600 1.08279 2.31469 2.69273 13.18210 11251.6 11251.4 2.76816 0.66147 
0.56767 2.50400 1.08948 2.31487 2.69299 13.17148 11264.8 11264.5 2.76537 0.66147 
0.56772 2.51200 1.09619 2.31504 2.69323 13.16090 11278.0 11277.7 2.76258 0.66148 
0.56777 2.52000 1.10291 2.31519 2.69346 13.15037 11291.0 11290.7 2.75977 0.66149 
0.56782 2.52800 1.10964 2.31533 2.69367 13.13989 11304.0 11303.7 2.75696 0.66149 
0.56787 2.53600 1.11638 2.31547 2.69386 13.12946 11317.0 11316.7 2.75414 0.66150 
0.56793 2.54400 1.12314 2.31559 2.69405 13.11907 11329.9 11329.6 2.75132 0.66150 
0.56798 2.55200 1.12990 2.31571 2.69421 13.10873 11342.7 11342.5 2.74849 0.66150 
0.56803 2.56000 1.13669 2.31581 2.69436 13.09844 11355.5 11355.2 2.74565 0.66151 
0.56807 2.56800 1.14348 2.31590 2.69450 13.08819 11368.3 11368.0 2.74281 0.66151 
0.56812 2.57600 1.15029 2.31599 2.69462 13.07799 11381.0 11380.7 2.73997 0.66152 
0.56817 2.58400 1.15711 2.31606 2.69473 13.06784 11393.6 11393.3 2.73712 0.66152 
0.56822 2.59200 1.16394 2.31612 2.69483 13.05772 11406.2 11405.9 2.73426 0.66152 
0.56827 2.60000 1.17079 2.31618 2.69491 13.04766 11418.7 11418.4 2.73140 0.66152 
0.56832 2.60800 1.17765 2.31623 2.69498 13.03764 11431.2 11430.9 2.72854 0.66152 
0.56837 2.61600 1.18452 2.31626 2.69503 13.02766 11443.6 11443.3 2.72567 0.66153 
0.56842 2.62400 1.19140 2.31629 2.69507 13.01773 11456.0 11455.7 2.72280 0.66153 
0.56847 2.63200 1.19830 2.31631 2.69510 13.00785 11468.3 11468.0 2.71992 0.66153 
0.56852 2.64000 1.20520 2.31632 2.69512 12.99800 11480.6 11480.3 2.71704 0.66153 
0.56856 2.64800 1.21212 2.31633 2.69512 12.98820 11492.8 11492.5 2.71416 0.66153 
0.56861 2.65600 1.21906 2.31632 2.69511 12.97845 11505.0 11504.7 2.71128 0.66153 
0.56866 2.66400 1.22600 2.31631 2.69509 12.96874 11517.1 11516.8 2.70839 0.66153 
0.56871 2.67200 1.23296 2.31629 2.69506 12.95907 11529.2 11528.9 2.70550 0.66153 
0.56876 2.68000 1.23993 2.31626 2.69502 12.94944 11541.2 11540.9 2.70261 0.66153 
0.56880 2.68800 1.24691 2.31622 2.69496 12.93986 11553.1 11552.8 2.69972 0.66153 
0.56885 2.69600 1.25390 2.31617 2.69489 12.93035 11565.1 11564.7 2.69683 0.66152 
0.56890 2.70400 1.26091 2.31612 2.69481 12.92085 11576.9 11576.6 2.69393 0.66152 
0.56894 2.71200 1.26792 2.31606 2.69472 12.91139 11588.8 11588.4 2.69103 0.66152 
0.56899 2.72000 1.27495 2.31599 2.69462 12.90197 11600.5 11600.2 2.68813 0.66152 
0.56904 2.72800 1.28199 2.31592 2.69450 12.89260 11612.3 11611.9 2.68523 0.66152 
0.56908 2.73600 1.28905 2.31584 2.69438 12.88326 11623.9 11623.6 2.68233 0.66151 
0.56913 2.74400 1.29611 2.31575 2.69424 12.87397 11635.6 11635.2 2.67943 0.66151 
0.56918 2.75200 1.30319 2.31565 2.69410 12.86471 11647.2 11646.8 2.67653 0.66151 
0.56922 2.76000 1.31027 2.31555 2.69394 12.85550 11658.7 11658.4 2.67362 0.66150 
0.56927 2.76800 1.31737 2.31544 2.69378 12.84633 11670.2 11669.9 2.67072 0.66150 
0.56932 2.77600 1.32448 2.31532 2.69360 12.83719 11681.6 11681.3 2.66782 0.66149 
0.56936 2.78400 1.33161 2.31520 2.69342 12.82810 11693.0 11692.7 2.66492 0.66149 
0.56941 2.79200 1.33874 2.31507 2.69322 12.81904 11704.4 11704.1 2.66201 0.66148 
0.56945 2.80000 1.34588 2.31493 2.69302 12.81003 11715.7 11715.4 2.65911 0.66148 
0.56950 2.80800 1.35304 2.31479 2.69280 12.80105 11726.9 11726.6 2.65621 0.66147 
0.56954 2.81600 1.36021 2.31464 2.69258 12.79211 11738.2 11737.9 2.65330 0.66147 
0.56959 2.82400 1.36739 2.31448 2.69235 12.78321 11749.3 11749.0 2.65040 0.66146 
0.56963 2.83200 1.37458 2.31430 2.69206 12.77427 11760.5 11760.3 2.64746 0.66146 
0.56968 2.84000 1.38178 2.31413 2.69181 12.76544 11771.6 11771.4 2.64456 0.66146 
0.56972 2.84800 1.38899 2.31396 2.69155 12.75666 11782.6 11782.4 2.64166 0.66145 
0.56977 2.85600 1.39621 2.31378 2.69128 12.74791 11793.6 11793.4 2.63876 0.66144 
0.56981 2.86400 1.40345 2.31359 2.69101 12.73920 11804.6 11804.4 2.63586 0.66143 
0.56986 2.87200 1.41069 2.31340 2.69072 12.73053 11815.5 11815.3 2.63297 0.66143 
0.56990 2.88000 1.41795 2.31321 2.69042 12.72189 11826.3 11826.1 2.63007 0.66142 
0.56995 2.88800 1.42521 2.31301 2.69012 12.71329 11837.2 11837.0 2.62718 0.66141 
0.56999 2.89600 1.43249 2.31280 2.68981 12.70472 11847.9 11847.8 2.62428 0.66140 
0.57003 2.90400 1.43978 2.31259 2.68949 12.69620 11858.7 11858.5 2.62139 0.66139 
0.57008 2.91200 1.44708 2.31237 2.68916 12.68771 11869.4 11869.2 2.61850 0.66138 
0.57012 2.92000 1.45439 2.31215 2.68883 12.67925 11880.0 11879.9 2.61561 0.66137 
0.57016 2.92800 1.46171 2.31192 2.68849 12.67083 11890.6 11890.5 2.61273 0.66136 
0.57021 2.93600 1.46904 2.31169 2.68814 12.66245 11901.2 11901.1 2.60985 0.66135 
0.57025 2.94400 1.47638 2.31146 2.68778 12.65410 11911.7 11911.6 2.60697 0.66134 
0.57029 2.95200 1.48373 2.31121 2.68742 12.64578 11922.2 11922.1 2.60409 0.66133 
0.57034 2.96000 1.49109 2.31097 2.68705 12.63751 11932.7 11932.5 2.60121 0.66132 
0.57038 2.96800 1.49846 2.31072 2.68667 12.62926 11943.1 11942.9 2.59834 0.66131 
0.57042 2.97600 1.50585 2.31046 2.68628 12.62105 11953.4 11953.3 2.59547 0.66130 
0.57046 2.98400 1.51324 2.31020 2.68589 12.61288 11963.8 11963.7 2.59260 0.66129 
0.57050 2.99200 1.52064 2.30994 2.68549 12.60473 11974.0 11973.9 2.58973 0.66127 
0.57055 3.00000 1.52806 2.30967 2.68509 12.59663 11984.3 11984.2 2.58687 0.66126 
0.57059 3.00800 1.53548 2.30940 2.68467 12.58855 11994.5 11994.4 2.58400 0.66125 
0.57063 3.01600 1.54292 2.30912 2.68425 12.58051 12004.7 12004.6 2.58114 0.66124 
0.57067 3.02400 1.55036 2.30884 2.68383 12.57250 12014.8 12014.7 2.57829 0.66122 
0.57071 3.03200 1.55781 2.30855 2.68340 12.56452 12024.9 12024.8 2.57544 0.66121 
0.57076 3.04000 1.56528 2.30826 2.68296 12.55658 12034.9 12034.9 2.57259 0.66120 
0.57080 3.04800 1.57275 2.30797 2.68252 12.54867 12044.9 12044.9 2.56974 0.66118 
0.57084 3.05600 1.58024 2.30767 2.68207 12.54079 12054.9 12054.9 2.56690 0.66117 
0.57088 3.06400 1.58773 2.30737 2.68161 12.53297 12064.9 12064.8 2.56405 0.66115 
0.57092 3.07200 1.59524 2.30706 2.68115 12.52516 12074.8 12074.7 2.56122 0.66114 
0.57096 3.08000 1.60275 2.30675 2.68068 12.51738 12084.6 12084.6 2.55838 0.66113 
0.57100 3.08800 1.61027 2.30644 2.68021 12.50963 12094.5 12094.4 2.55555 0.66111 
0.57104 3.09600 1.61781 2.30613 2.67973 12.50191 12104.3 12104.2 2.55273 0.66110 
0.57108 3.10400 1.62535 2.30581 2.67925 12.49422 12114.0 12114.0 2.54990 0.66108 
0.57112 3.11200 1.63290 2.30548 2.67876 12.48656 12123.7 12123.7 2.54708 0.66106 
0.57116 3.12000 1.64047 2.30515 2.67826 12.47894 12133.4 12133.4 2.54427 0.66105 
0.57120 3.12800 1.64804 2.30482 2.67776 12.47134 12143.1 12143.0 2.54146 0.66103 
0.57124 3.13600 1.65562 2.30449 2.67726 12.46378 12152.7 12152.6 2.53865 0.66102 
0.57128 3.14400 1.66321 2.30415 2.67675 12.45624 12162.2 12162.2 2.53584 0.66100 
0.57132 3.15200 1.67081 2.30381 2.67623 12.44874 12171.8 12171.8 2.53304 0.66098 
0.57136 3.16000 1.67843 2.30347 2.67571 12.44127 12181.3 12181.3 2.53025 0.66097 
0.57140 3.16800 1.68605 2.30312 2.67518 12.43382 12190.8 12190.7 2.52745 0.66095 
0.57144 3.17600 1.69367 2.30277 2.67465 12.42641 12200.2 12200.2 2.52466 0.66093 
0.57147 3.18400 1.70131 2.30242 2.67412 12.41903 12209.6 12209.6 2.52188 0.66091 
0.57151 3.19200 1.70896 2.30206 2.67358 12.41167 12219.0 12218.9 2.51910 0.66090 
0.57155 3.20000 1.71662 2.30164 2.67294 12.40416 12228.4 12228.5 2.51623 0.66090 
0.57159 3.20800 1.72429 2.30127 2.67239 12.39686 12237.7 12237.8 2.51346 0.66088 
0.57163 3.21600 1.73196 2.30091 2.67184 12.38960 12247.0 12247.1 2.51069 0.66086 
0.57167 3.22400 1.73965 2.30054 2.67128 12.38236 12256.2 12256.3 2.50792 0.66084 
0.57171 3.23200 1.74734 2.30017 2.67072 12.37515 12265.4 12265.5 2.50516 0.66082 
0.57174 3.24000 1.75505 2.29980 2.67015 12.36797 12274.6 12274.6 2.50241 0.66080 
0.57178 3.24800 1.76276 2.29942 2.66958 12.36082 12283.7 12283.8 2.49965 0.66078 
0.57182 3.25600 1.77048 2.29904 2.66900 12.35370 12292.8 12292.9 2.49691 0.66076 
0.57186 3.26400 1.77821 2.29866 2.66842 12.34660 12301.8 12301.9 2.49416 0.66074 
0.57189 3.27200 1.78595 2.29827 2.66784 12.33953 12310.9 12310.9 2.49143 0.66072 
0.57193 3.28000 1.79370 2.29789 2.66725 12.33249 12319.8 12319.9 2.48869 0.66070 
0.57197 3.28800 1.80146 2.29750 2.66666 12.32548 12328.8 12328.9 2.48597 0.66068 
0.57201 3.29600 1.80922 2.29711 2.66607 12.31850 12337.7 12337.8 2.48324 0.66066 
0.57204 3.30400 1.81700 2.29671 2.66547 12.31154 12346.6 12346.7 2.48052 0.66064 
0.57208 3.31200 1.82478 2.29632 2.66487 12.30461 12355.5 12355.6 2.47781 0.66062 
0.57212 3.32000 1.83257 2.29592 2.66426 12.29771 12364.3 12364.4 2.47510 0.66060 
0.57215 3.32800 1.84038 2.29552 2.66365 12.29080 12373.1 12373.3 2.47239 0.66058 
0.57219 3.33600 1.84819 2.29511 2.66304 12.28396 12381.9 12382.0 2.46969 0.66056 
0.57223 3.34400 1.85600 2.29471 2.66242 12.27713 12390.6 12390.8 2.46700 0.66053 
0.57227 3.35200 1.86383 2.29430 2.66180 12.27026 12399.3 12399.6 2.46431 0.66051 
0.57231 3.36000 1.87167 2.29389 2.66118 12.26350 12408.0 12408.3 2.46162 0.66049 
0.57234 3.36800 1.87951 2.29348 2.66055 12.25675 12416.6 12416.9 2.45894 0.66047 
0.57238 3.37600 1.88737 2.29307 2.65992 12.25000 12425.2 12425.6 2.45627 0.66044 
0.57242 3.38400 1.89523 2.29255 2.65915 12.24306 12434.0 12434.4 2.45347 0.66045 
0.57245 3.39200 1.90310 2.29214 2.65851 12.23640 12442.5 12443.0 2.45080 0.66043 
0.57249 3.40000 1.91098 2.29171 2.65787 12.22976 12451.1 12451.5 2.44814 0.66040 
0.57252 3.40800 1.91886 2.29129 2.65722 12.22319 12459.6 12459.9 2.44548 0.66038 
0.57255 3.41600 1.92676 2.29087 2.65658 12.21661 12468.0 12468.4 2.44283 0.66035 
0.57260 3.42400 1.93466 2.29044 2.65593 12.20984 12476.4 12477.1 2.44018 0.66033 
0.57264 3.43200 1.94258 2.29001 2.65528 12.20331 12484.8 12485.5 2.43754 0.66031 
0.57266 3.44000 1.95050 2.28958 2.65462 12.19699 12493.2 12493.6 2.43490 0.66028 
0.57269 3.44800 1.95842 2.28915 2.65396 12.19051 12501.6 12501.9 2.43227 0.66026 
0.57273 3.45600 1.96636 2.28872 2.65330 12.18405 12509.9 12510.2 2.42964 0.66023 
0.57279 3.46400 1.97431 2.28829 2.65266 12.17727 12518.1 12519.0 2.42704 0.66021 
0.57282 3.47200 1.98226 2.28786 2.65199 12.17085 12526.4 12527.3 2.42442 0.66018 
0.57286 3.48000 1.99022 2.28742 2.65132 12.16447 12534.6 12535.5 2.42181 0.66016 
0.57289 3.48800 1.99819 2.28698 2.65065 12.15810 12542.8 12543.7 2.41920 0.66013 
0.57292 3.49600 2.00617 2.28654 2.64998 12.15176 12551.0 12551.8 2.41660 0.66010 
0.57295 3.50400 2.01415 2.28610 2.64931 12.14546 12559.1 12559.9 2.41401 0.66008 
0.57299 3.51200 2.02215 2.28565 2.64863 12.13917 12567.2 12568.0 2.41142 0.66005 
0.57302 3.52000 2.03015 2.28521 2.64795 12.13290 12575.3 12576.1 2.40883 0.66003 
0.57305 3.52800 2.03816 2.28476 2.64727 12.12665 12583.4 12584.2 2.40625 0.66000 
0.57307 3.53600 2.04617 2.28430 2.64656 12.12060 12591.4 12591.9 2.40366 0.65998 
0.57321 3.54400 2.05420 2.28392 2.64597 12.11321 12599.3 12601.9 2.40121 0.65994 
0.57324 3.55200 2.06223 2.28347 2.64529 12.10705 12607.3 12609.8 2.39866 0.65991 
0.57327 3.56000 2.07027 2.28302 2.64460 12.10091 12615.2 12617.7 2.39611 0.65988 
0.57330 3.56800 2.07832 2.28257 2.64391 12.09487 12623.1 12625.5 2.39355 0.65986 
0.57333 3.57600 2.08638 2.28204 2.64310 12.08856 12631.2 12633.6 2.39092 0.65986 
0.57325 3.58400 2.09444 2.28156 2.64238 12.08394 12639.0 12639.1 2.38829 0.65982 
0.57334 3.59200 2.10251 2.28104 2.64160 12.07688 12647.1 12648.5 2.38569 0.65982 
0.57334 3.60000 2.11059 2.28058 2.64089 12.07128 12654.9 12655.6 2.38315 0.65980 
0.57338 3.60800 2.11868 2.27986 2.63983 12.06457 12663.2 12664.2 2.38018 0.65982 
0.57341 3.61600 2.12677 2.27941 2.63913 12.05859 12670.9 12671.9 2.37768 0.65979 
0.57344 3.62400 2.13487 2.27895 2.63844 12.05263 12678.6 12679.6 2.37517 0.65976 
0.57353 3.63200 2.14298 2.27817 2.63727 12.04532 12686.8 12689.1 2.37217 0.65980 
0.57356 3.64000 2.15110 2.27771 2.63657 12.03946 12694.5 12696.7 2.36966 0.65977 
0.57359 3.64800 2.15923 2.27725 2.63586 12.03357 12702.1 12704.3 2.36715 0.65973 
0.57363 3.65600 2.16736 2.27677 2.63514 12.02756 12709.7 12712.1 2.36463 0.65970 
0.57366 3.66400 2.17550 2.27631 2.63443 12.02171 12717.3 12719.7 2.36212 0.65967 
0.57382 3.67200 2.18365 2.27668 2.63491 12.01599 12723.5 12728.0 2.36104 0.65947 
0.57400 3.68000 2.19180 2.27616 2.63407 12.00813 12730.9 12738.7 2.35855 0.65946 
0.57402 3.68800 2.19996 2.27567 2.63333 12.00253 12738.4 12745.9 2.35606 0.65943 
0.57370 3.69600 2.20813 2.27474 2.63198 12.00017 12747.0 12747.3 2.35280 0.65950 
0.57396 3.70400 2.21631 2.27486 2.63211 11.99264 12753.5 12758.4 2.35126 0.65934 
0.57376 3.71200 2.22449 2.27379 2.63053 11.98869 12761.9 12762.2 2.34789 0.65944 
0.57379 3.72000 2.23268 2.27332 2.62981 11.98298 12769.3 12769.6 2.34544 0.65941 
0.57382 3.72800 2.24088 2.27284 2.62908 11.97729 12776.7 12777.0 2.34299 0.65938 
0.57387 3.73600 2.24909 2.27237 2.62836 11.97142 12784.0 12784.7 2.34056 0.65935 
0.57388 3.74400 2.25730 2.27189 2.62761 11.96596 12791.4 12791.7 2.33811 0.65932 
0.57391 3.75200 2.26552 2.27141 2.62687 11.96033 12798.7 12799.0 2.33568 0.65929 
0.57394 3.76000 2.27375 2.27076 2.62592 11.95411 12806.6 12807.1 2.33300 0.65932 
0.57397 3.76800 2.28198 2.27047 2.62544 11.94917 12813.2 12813.4 2.33085 0.65922 
0.57400 3.77600 2.29022 2.26998 2.62470 11.94360 12820.5 12820.7 2.32843 0.65919 
0.57403 3.78400 2.29847 2.26950 2.62396 11.93804 12827.7 12827.9 2.32602 0.65916 
0.57406 3.79200 2.30673 2.26901 2.62321 11.93250 12834.9 12835.0 2.32361 0.65913 
0.57409 3.80000 2.31499 2.26843 2.62235 11.92652 12842.6 12842.9 2.32110 0.65915 
0.57412 3.80800 2.32326 2.26807 2.62177 11.92151 12849.2 12849.3 2.31885 0.65906 
0.57483 3.81600 2.33154 2.26773 2.62119 11.90784 12855.6 12870.1 2.31675 0.65899 
0.57418 3.82400 2.33982 2.26710 2.62028 11.91057 12863.4 12863.6 2.31407 0.65899 
0.57421 3.83200 2.34811 2.26664 2.61957 11.90515 12870.5 12870.6 2.31173 0.65896 
0.57424 3.84000 2.35641 2.26566 2.61811 11.89845 12878.6 12879.3 2.30867 0.65907 
0.57427 3.84800 2.36471 2.26522 2.61745 11.89313 12885.6 12886.2 2.30639 0.65902 
0.57430 3.85600 2.37302 2.26475 2.61672 11.88779 12892.5 12893.2 2.30404 0.65899 
0.57433 3.86400 2.38134 2.26427 2.61598 11.88246 12899.5 12900.1 2.30170 0.65895 
0.57436 3.87200 2.38966 2.26382 2.61530 11.87719 12906.4 12907.0 2.29941 0.65891 
0.57440 3.88000 2.39800 2.26347 2.61476 11.87199 12913.3 12913.9 2.29725 0.65884 
0.57443 3.88800 2.40633 2.26237 2.61310 11.86544 12921.0 12922.1 2.29398 0.65894 
0.57446 3.89600 2.41468 2.26255 2.61334 11.86151 12927.0 12927.5 2.29268 0.65876 
0.57449 3.90400 2.42303 2.26151 2.61177 11.85514 12934.6 12935.6 2.28953 0.65885 
0.57455 3.91200 2.43139 2.26098 2.61147 11.84744 12944.9 12947.9 2.28730 0.65905 
0.57454 3.92000 2.43975 2.26058 2.61035 11.84482 12948.1 12949.0 2.28493 0.65876 
0.57458 3.92800 2.44812 2.26077 2.61060 11.84083 12954.1 12954.6 2.28367 0.65859 
0.57461 3.93600 2.45650 2.26033 2.60992 11.83572 12960.8 12961.3 2.28144 0.65855 
0.57464 3.94400 2.46489 2.25995 2.60934 11.83066 12967.5 12968.0 2.27930 0.65849 
0.57467 3.95200 2.47328 2.25687 2.60485 11.82008 12978.7 12980.6 2.27298 0.65902 
0.57471 3.96000 2.48168 2.25740 2.60548 11.81757 12982.4 12984.0 2.27234 0.65872 
0.57473 3.96800 2.49008 2.25880 2.60756 11.81564 12987.3 12987.9 2.27295 0.65832 
0.57472 3.97600 2.49849 2.25740 2.60543 11.80944 12994.9 12995.2 2.26935 0.65848 
0.57480 3.98400 2.50691 2.25814 2.60652 11.80592 13000.1 13000.7 2.26891 0.65819 
0.57485 3.99200 2.51533 2.25746 2.60545 11.80039 13006.6 13007.8 2.26645 0.65820 
