ratio e_15 p_15 M M_0 r_star spin Omega_K I J/M^2 
0.86701 2.68400 1.24342 2.07258 2.42669 10.55024 7421.8 14842.2 2.02215 0.39754 
0.86708 2.69200 1.25040 2.07274 2.42693 10.54349 7428.7 14856.1 2.02054 0.39754 
0.86714 2.70000 1.25740 2.07289 2.42716 10.53677 7435.6 14870.0 2.01892 0.39753 
0.86720 2.70800 1.26441 2.07303 2.42738 10.53008 7442.5 14883.7 2.01730 0.39753 
0.86727 2.71600 1.27144 2.07317 2.42759 10.52341 7449.4 14897.5 2.01567 0.39752 
0.86733 2.72400 1.27847 2.07329 2.42778 10.51678 7456.3 14911.1 2.01405 0.39752 
0.86739 2.73200 1.28552 2.07342 2.42797 10.51016 7463.1 14924.7 2.01241 0.39751 
0.86745 2.74000 1.29258 2.07353 2.42814 10.50357 7469.8 14938.3 2.01078 0.39750 
0.86751 2.74800 1.29965 2.07363 2.42830 10.49700 7476.6 14951.8 2.00913 0.39750 
0.86757 2.75600 1.30673 2.07373 2.42845 10.49046 7483.3 14965.3 2.00749 0.39749 
0.86763 2.76400 1.31382 2.07383 2.42859 10.48394 7490.0 14978.7 2.00584 0.39748 
0.86769 2.77200 1.32093 2.07391 2.42873 10.47744 7496.7 14992.1 2.00419 0.39748 
0.86775 2.78000 1.32804 2.07399 2.42885 10.47097 7503.3 15005.4 2.00253 0.39747 
0.86781 2.78800 1.33517 2.07406 2.42896 10.46453 7509.9 15018.6 2.00087 0.39746 
0.86787 2.79600 1.34231 2.07413 2.42906 10.45811 7516.5 15031.8 1.99921 0.39746 
0.86793 2.80400 1.34946 2.07419 2.42915 10.45171 7523.1 15045.0 1.99754 0.39745 
0.86799 2.81200 1.35662 2.07424 2.42923 10.44534 7529.6 15058.1 1.99587 0.39744 
0.86805 2.82000 1.36380 2.07429 2.42930 10.43899 7536.1 15071.2 1.99420 0.39744 
0.86811 2.82800 1.37098 2.07433 2.42936 10.43267 7542.6 15084.2 1.99253 0.39743 
0.86816 2.83600 1.37818 2.07436 2.42942 10.42637 7549.1 15097.1 1.99085 0.39742 
0.86822 2.84400 1.38538 2.07439 2.42946 10.42009 7555.5 15110.1 1.98917 0.39742 
0.86828 2.85200 1.39260 2.07441 2.42949 10.41383 7562.0 15122.9 1.98749 0.39741 
0.86834 2.86000 1.39983 2.07443 2.42952 10.40760 7568.3 15135.7 1.98581 0.39740 
0.86839 2.86800 1.40707 2.07444 2.42954 10.40140 7574.7 15148.5 1.98412 0.39739 
0.86845 2.87600 1.41432 2.07444 2.42954 10.39521 7581.1 15161.2 1.98243 0.39739 
0.86851 2.88400 1.42158 2.07444 2.42954 10.38905 7587.4 15173.9 1.98074 0.39738 
0.86856 2.89200 1.42885 2.07444 2.42953 10.38292 7593.7 15186.5 1.97905 0.39737 
0.86862 2.90000 1.43613 2.07443 2.42951 10.37680 7600.0 15199.1 1.97736 0.39736 
0.86868 2.90800 1.44343 2.07441 2.42948 10.37070 7606.1 15211.6 1.97566 0.39735 
0.86873 2.91600 1.45073 2.07439 2.42945 10.36466 7612.5 15224.1 1.97397 0.39735 
0.86878 2.92400 1.45805 2.07436 2.42941 10.35862 7618.7 15236.5 1.97228 0.39734 
0.86884 2.93200 1.46537 2.07432 2.42935 10.35255 7624.6 15249.0 1.97056 0.39732 
0.86890 2.94000 1.47271 2.07428 2.42929 10.34655 7630.7 15261.3 1.96886 0.39731 
0.86895 2.94800 1.48005 2.07424 2.42923 10.34057 7636.9 15273.6 1.96715 0.39730 
0.86901 2.95600 1.48741 2.07419 2.42915 10.33462 7643.0 15285.9 1.96545 0.39730 
0.86906 2.96400 1.49478 2.07414 2.42907 10.32868 7649.1 15298.1 1.96375 0.39729 
0.86912 2.97200 1.50215 2.07408 2.42898 10.32274 7654.9 15310.3 1.96203 0.39727 
0.86917 2.98000 1.50954 2.07401 2.42888 10.31685 7661.0 15322.4 1.96032 0.39726 
0.86922 2.98800 1.51694 2.07395 2.42878 10.31100 7667.1 15334.5 1.95862 0.39726 
0.86927 2.99600 1.52435 2.07388 2.42867 10.30515 7673.1 15346.5 1.95692 0.39725 
0.86933 3.00400 1.53177 2.07380 2.42855 10.29933 7679.1 15358.5 1.95521 0.39724 
0.86938 3.01200 1.53920 2.07372 2.42842 10.29352 7685.0 15370.5 1.95350 0.39723 
0.86943 3.02000 1.54664 2.07364 2.42829 10.28774 7691.0 15382.4 1.95179 0.39722 
0.86948 3.02800 1.55409 2.07355 2.42815 10.28198 7696.9 15394.2 1.95008 0.39722 
0.86953 3.03600 1.56154 2.07345 2.42800 10.27624 7702.8 15406.0 1.94837 0.39721 
0.86958 3.04400 1.56901 2.07336 2.42785 10.27052 7708.6 15417.8 1.94666 0.39720 
0.86963 3.05200 1.57649 2.07325 2.42769 10.26482 7714.5 15429.6 1.94495 0.39719 
0.86968 3.06000 1.58398 2.07315 2.42752 10.25915 7720.3 15441.3 1.94324 0.39718 
0.86973 3.06800 1.59148 2.07304 2.42735 10.25349 7726.1 15452.9 1.94153 0.39717 
0.86978 3.07600 1.59899 2.07292 2.42717 10.24785 7731.9 15464.5 1.93982 0.39716 
0.86983 3.08400 1.60651 2.07280 2.42699 10.24224 7737.7 15476.1 1.93811 0.39716 
0.86988 3.09200 1.61404 2.07268 2.42679 10.23664 7743.4 15487.6 1.93640 0.39715 
0.86993 3.10000 1.62158 2.07255 2.42660 10.23106 7749.1 15499.1 1.93469 0.39714 
0.86998 3.10800 1.62913 2.07242 2.42639 10.22551 7754.8 15510.5 1.93298 0.39713 
0.87003 3.11600 1.63668 2.07229 2.42618 10.21997 7760.5 15522.0 1.93127 0.39712 
0.87007 3.12400 1.64425 2.07215 2.42597 10.21445 7766.2 15533.3 1.92956 0.39711 
0.87012 3.13200 1.65183 2.07201 2.42575 10.20896 7771.8 15544.6 1.92785 0.39710 
0.87017 3.14000 1.65942 2.07187 2.42552 10.20348 7777.5 15555.9 1.92614 0.39709 
0.87022 3.14800 1.66701 2.07172 2.42529 10.19803 7783.1 15567.2 1.92443 0.39708 
0.87026 3.15600 1.67462 2.07156 2.42505 10.19259 7788.7 15578.4 1.92272 0.39707 
0.87031 3.16400 1.68223 2.07141 2.42481 10.18717 7794.3 15589.6 1.92101 0.39706 
0.87036 3.17200 1.68986 2.07125 2.42456 10.18177 7799.8 15600.7 1.91931 0.39705 
0.87040 3.18000 1.69749 2.07109 2.42430 10.17640 7805.3 15611.8 1.91760 0.39705 
0.87044 3.18800 1.70514 2.07093 2.42405 10.17109 7811.2 15622.7 1.91592 0.39706 
0.87048 3.19600 1.71279 2.07076 2.42379 10.16575 7816.7 15633.8 1.91421 0.39705 
0.87053 3.20400 1.72045 2.07059 2.42352 10.16042 7822.2 15644.7 1.91251 0.39704 
0.87057 3.21200 1.72812 2.07041 2.42324 10.15512 7827.6 15655.7 1.91080 0.39703 
0.87062 3.22000 1.73580 2.07024 2.42296 10.14984 7833.1 15666.6 1.90910 0.39702 
0.87066 3.22800 1.74349 2.07005 2.42268 10.14457 7838.5 15677.4 1.90740 0.39701 
0.87071 3.23600 1.75119 2.06987 2.42239 10.13933 7843.9 15688.3 1.90570 0.39700 
0.87075 3.24400 1.75890 2.06968 2.42209 10.13410 7849.3 15699.1 1.90400 0.39699 
0.87080 3.25200 1.76662 2.06949 2.42179 10.12889 7854.7 15709.8 1.90230 0.39698 
0.87084 3.26000 1.77434 2.06930 2.42149 10.12370 7860.0 15720.5 1.90061 0.39697 
0.87088 3.26800 1.78208 2.06910 2.42118 10.11852 7865.4 15731.2 1.89891 0.39696 
0.87093 3.27600 1.78982 2.06890 2.42087 10.11337 7870.7 15741.9 1.89721 0.39695 
0.87097 3.28400 1.79758 2.06870 2.42055 10.10823 7876.0 15752.5 1.89552 0.39694 
0.87102 3.29200 1.80534 2.06850 2.42023 10.10311 7881.3 15763.0 1.89383 0.39693 
0.87106 3.30000 1.81311 2.06829 2.41990 10.09801 7886.5 15773.6 1.89214 0.39692 
0.87110 3.30800 1.82089 2.06808 2.41957 10.09293 7891.8 15784.1 1.89045 0.39691 
0.87114 3.31600 1.82868 2.06787 2.41924 10.08786 7897.0 15794.5 1.88876 0.39690 
0.87119 3.32400 1.83647 2.06765 2.41890 10.08281 7902.2 15805.0 1.88708 0.39689 
0.87123 3.33200 1.84428 2.06743 2.41856 10.07778 7907.4 15815.4 1.88539 0.39688 
0.87127 3.34000 1.85209 2.06721 2.41821 10.07277 7912.6 15825.7 1.88371 0.39687 
0.87131 3.34800 1.85992 2.06699 2.41786 10.06777 7917.7 15836.1 1.88203 0.39686 
0.87138 3.35600 1.86775 2.06674 2.41748 10.06269 7922.1 15846.5 1.88030 0.39681 
0.87142 3.36400 1.87559 2.06635 2.41688 10.05742 7927.2 15857.2 1.87845 0.39683 
0.87140 3.37200 1.88344 2.06615 2.41655 10.05270 7934.1 15867.0 1.87687 0.39691 
0.87148 3.38000 1.89130 2.06590 2.41617 10.04765 7938.2 15877.5 1.87514 0.39685 
0.87151 3.38800 1.89916 2.06566 2.41579 10.04276 7943.5 15887.6 1.87347 0.39685 
0.87155 3.39600 1.90704 2.06543 2.41541 10.03786 7948.5 15897.7 1.87180 0.39684 
0.87159 3.40400 1.91492 2.06519 2.41503 10.03299 7953.6 15907.8 1.87013 0.39683 
0.87163 3.41200 1.92281 2.06494 2.41465 10.02813 7958.6 15917.8 1.86846 0.39682 
0.87167 3.42000 1.93071 2.06470 2.41426 10.02328 7963.6 15927.9 1.86679 0.39681 
0.87171 3.42800 1.93862 2.06445 2.41388 10.01846 7968.6 15937.9 1.86512 0.39679 
0.87176 3.43600 1.94653 2.06420 2.41348 10.01361 7973.3 15947.9 1.86344 0.39677 
0.87180 3.44400 1.95446 2.06395 2.41308 10.00882 7978.3 15957.8 1.86178 0.39676 
0.87184 3.45200 1.96239 2.06370 2.41268 10.00404 7983.2 15967.7 1.86012 0.39675 
0.87187 3.46000 1.97033 2.06344 2.41228 9.99928 7988.2 15977.5 1.85847 0.39674 
0.87191 3.46800 1.97828 2.06318 2.41187 9.99454 7993.1 15987.4 1.85681 0.39673 
0.87201 3.47600 1.98624 2.06310 2.41174 9.98994 7996.1 15997.1 1.85532 0.39659 
0.87205 3.48400 1.99421 2.06284 2.41133 9.98522 8000.9 16006.9 1.85367 0.39658 
0.87209 3.49200 2.00218 2.06257 2.41092 9.98053 8005.8 16016.6 1.85202 0.39657 
0.87212 3.50000 2.01016 2.06232 2.41051 9.97587 8010.8 16026.3 1.85039 0.39657 
0.87216 3.50800 2.01815 2.06205 2.41009 9.97121 8015.7 16035.9 1.84875 0.39656 
0.87220 3.51600 2.02615 2.06178 2.40967 9.96656 8020.5 16045.6 1.84711 0.39655 
0.87223 3.52400 2.03415 2.06151 2.40924 9.96192 8025.3 16055.2 1.84547 0.39654 
0.87227 3.53200 2.04216 2.06124 2.40881 9.95730 8030.1 16064.8 1.84383 0.39652 
0.87231 3.54000 2.05018 2.06097 2.40838 9.95270 8034.8 16074.3 1.84220 0.39651 
0.87235 3.54800 2.05821 2.06070 2.40794 9.94811 8039.6 16083.8 1.84056 0.39650 
0.87238 3.55600 2.06625 2.06042 2.40750 9.94354 8044.3 16093.3 1.83893 0.39649 
0.87235 3.56400 2.07429 2.05996 2.40676 9.93884 8051.1 16102.9 1.83710 0.39661 
0.87239 3.57200 2.08235 2.05968 2.40632 9.93429 8055.8 16112.3 1.83547 0.39659 
0.87243 3.58000 2.09041 2.05939 2.40587 9.92976 8060.5 16121.7 1.83384 0.39658 
0.87246 3.58800 2.09847 2.05911 2.40542 9.92525 8065.2 16131.0 1.83222 0.39657 
0.87250 3.59600 2.10655 2.05882 2.40496 9.92075 8069.9 16140.4 1.83059 0.39656 
0.87253 3.60400 2.11463 2.05854 2.40451 9.91626 8074.5 16149.7 1.82897 0.39655 
0.87257 3.61200 2.12272 2.05825 2.40405 9.91179 8079.2 16159.0 1.82735 0.39653 
0.87260 3.62000 2.13082 2.05796 2.40359 9.90734 8083.8 16168.2 1.82574 0.39652 
0.87264 3.62800 2.13893 2.05766 2.40312 9.90290 8088.4 16177.5 1.82412 0.39651 
0.87267 3.63600 2.14704 2.05737 2.40266 9.89847 8093.0 16186.6 1.82251 0.39650 
0.87271 3.64400 2.15516 2.05707 2.40219 9.89406 8097.6 16195.8 1.82090 0.39649 
0.87274 3.65200 2.16329 2.05678 2.40172 9.88966 8102.1 16205.0 1.81930 0.39648 
0.87278 3.66000 2.17143 2.05649 2.40126 9.88529 8106.7 16214.1 1.81769 0.39646 
0.87281 3.66800 2.17957 2.05619 2.40079 9.88092 8111.2 16223.1 1.81609 0.39645 
0.87285 3.67600 2.18772 2.05589 2.40031 9.87657 8115.7 16232.2 1.81450 0.39643 
0.87288 3.68400 2.19588 2.05559 2.39983 9.87223 8120.2 16241.2 1.81290 0.39642 
0.87292 3.69200 2.20405 2.05530 2.39937 9.86792 8124.7 16250.2 1.81132 0.39640 
0.87295 3.70000 2.21222 2.05500 2.39889 9.86361 8129.2 16259.2 1.80973 0.39639 
0.87298 3.70800 2.22040 2.05470 2.39841 9.85932 8133.6 16268.1 1.80815 0.39638 
0.87302 3.71600 2.22859 2.05439 2.39792 9.85504 8138.1 16277.0 1.80656 0.39637 
0.87306 3.72400 2.23678 2.05338 2.39639 9.84947 8142.8 16287.7 1.80389 0.39640 
0.87309 3.73200 2.24498 2.05381 2.39700 9.84655 8146.8 16294.7 1.80345 0.39633 
0.87312 3.74000 2.25319 2.05350 2.39651 9.84232 8151.2 16303.5 1.80187 0.39631 
0.87316 3.74800 2.26141 2.05320 2.39602 9.83809 8155.5 16312.3 1.80030 0.39630 
0.87319 3.75600 2.26963 2.05289 2.39553 9.83389 8159.9 16321.1 1.79873 0.39629 
0.87322 3.76400 2.27786 2.05258 2.39504 9.82969 8164.3 16329.8 1.79716 0.39627 
0.87326 3.77200 2.28610 2.05227 2.39454 9.82551 8168.6 16338.6 1.79560 0.39626 
0.87329 3.78000 2.29435 2.05196 2.39405 9.82134 8173.0 16347.2 1.79404 0.39624 
0.87331 3.78800 2.30260 2.05159 2.39346 9.81713 8177.5 16356.0 1.79241 0.39624 
0.87335 3.79600 2.31086 2.05127 2.39296 9.81299 8181.8 16364.6 1.79086 0.39623 
0.87338 3.80400 2.31912 2.05096 2.39246 9.80887 8186.1 16373.2 1.78931 0.39622 
0.87341 3.81200 2.32740 2.05064 2.39195 9.80475 8190.4 16381.8 1.78776 0.39621 
0.87344 3.82000 2.33568 2.05032 2.39143 9.80063 8194.6 16390.3 1.78619 0.39619 
0.87347 3.82800 2.34396 2.05000 2.39093 9.79655 8198.9 16398.9 1.78465 0.39618 
0.87350 3.83600 2.35226 2.04968 2.39042 9.79248 8203.2 16407.4 1.78311 0.39617 
0.87353 3.84400 2.36056 2.04936 2.38990 9.78842 8207.4 16415.8 1.78157 0.39615 
0.87356 3.85200 2.36887 2.04904 2.38939 9.78437 8211.6 16424.3 1.78003 0.39614 
0.87359 3.86000 2.37718 2.04872 2.38888 9.78034 8215.9 16432.7 1.77850 0.39612 
0.87361 3.86800 2.38550 2.04799 2.38777 9.77560 8220.9 16442.2 1.77642 0.39619 
0.87364 3.87600 2.39383 2.04803 2.38778 9.77229 8224.7 16449.5 1.77540 0.39612 
0.87369 3.88400 2.40216 2.04774 2.38732 9.76831 8228.4 16457.8 1.77391 0.39608 
0.87372 3.89200 2.41050 2.04741 2.38680 9.76433 8232.6 16466.2 1.77239 0.39607 
0.87375 3.90000 2.41885 2.04709 2.38628 9.76036 8236.7 16474.4 1.77087 0.39605 
0.87378 3.90800 2.42721 2.04653 2.38541 9.75599 8240.9 16483.3 1.76908 0.39607 
0.87381 3.91600 2.43557 2.04620 2.38488 9.75204 8245.1 16491.6 1.76755 0.39606 
0.87383 3.92400 2.44394 2.04586 2.38435 9.74811 8249.2 16499.8 1.76603 0.39604 
0.87389 3.93200 2.45231 2.04588 2.38435 9.74467 8252.2 16507.4 1.76495 0.39594 
0.87390 3.94000 2.46069 2.04519 2.38327 9.74024 8257.2 16516.2 1.76297 0.39601 
0.87392 3.94800 2.46908 2.04485 2.38273 9.73636 8261.5 16524.3 1.76146 0.39600 
0.87398 3.95600 2.47748 2.04300 2.38003 9.72939 8267.9 16537.3 1.75750 0.39613 
0.87401 3.96400 2.48588 2.04271 2.37955 9.72560 8271.9 16545.3 1.75605 0.39611 
0.87403 3.97200 2.49428 2.04423 2.38172 9.72529 8272.7 16548.0 1.75747 0.39588 
0.87406 3.98000 2.50270 2.04291 2.37969 9.71982 8277.3 16558.2 1.75458 0.39596 
0.87409 3.98800 2.51112 2.04256 2.37913 9.71597 8281.3 16566.2 1.75305 0.39594 
0.87412 3.99600 2.51955 2.04221 2.37857 9.71213 8285.4 16574.2 1.75153 0.39593 
